id|sentimen|clean_tweet
669|positif| pakdeku juarakkk presiden menghargai driver lahh trus cs rese sapa knp suka meremehkann driver smua cs bgtu
679|positif| kritik prabowo hargai pemimpin pendahulu
689|positif| kadang bingung bersyukur infrastruktur jembatan mempermudah kegiatan perekonomian timur indonesia preaiden menang bangun jawa selesai dpt dukung jokowi menjalan pembangunan keadilan rakyat
697|netral| jumlh buku sale brap harganya tolong
703|negatif| jokowi ikutan mewakafkan negara heleh wakaf ambil gaji ambil gaji kampanye gaji negara
705|positif| best quote day mencoblos prabowo sandi berinfaq gaji disumbangkan kaum dhuafa anak yatim
708|negatif| kayak tentara mbak zaman firaun tentara digaji dikasih kekuasaan kelola perang dipakai budak pasukan berani mati profesi pekerjaannya budak dunia berkembang
720|negatif| edunnn sekelas menterinya sekelas pejabatnya pkb bisanya nyebar hoax id digaji rakyat ngapain temen nyebar hoax dibiarkan
723|positif| prabowo tau ambil gaji anggota info purna beda orang beda dgr prabowo jujur
727|positif| beramal pilih gaji ri disedekahkan allah mahakaya pemilihnya kebagian berkahnya
736|positif| gestur alami pencitraan nyontek menandakan ps menghargai rakyat mengamanahkan kepercayaan mrk sandi mengajak pilihan ragu mencoblos
737|negatif| gaji disumbang kerakyat jaman purba
739|positif| bisnis hardware esport pengekspor hardware dukung user pengaruh ekonomian seujung jari
740|netral| ambil gaji menang pilpres prabowosandi ikuti sederet presiden terkenal
743|negatif| saksi menghalangi ngejelasin menentukan tidaknya panitianya shi pikir panitianya digaji digaji
744|netral| bowo semlm debat salah kelola perekonomian presiden salah jokowi bowo
748|negatif| bhkan kalah cina ekonomi dgan korut persenjataan arttinya sehebat pemimpin negara orang miskin hilangkan
759|positif| jokowi sepakbola indonesia tujuan indonesia dihargai negara
766|negatif| membedakan uang rakyat gaji dimakan anak istrinya syahwat berkuasa
778|netral| refolusi mental apaaaa tolong jelasinnnnnnn sekolah penghasilannya
781|positif| gusdur dukung prabowo fatwah gusdur presiden paking ikhlas insya allah terbikti beliau kalah berkali beliau ikhlas melanjutkn perjuangan tdi mlm dengar terima gaji
785|negatif| akui perekonomian indonesia salah arah prabowo menyalahkan menawarkan solusi uud psl simpati mengadu domba rakyat butuh solusi pencitraan
789|positif| presiden prabowo wakil presiden sandiaga uno mengiklash gajinya negara rakyat best best
796|netral| unk makan gaji tersirat benak makan gaji bos pekerja menggaji orang gaji
806|netral| prabowosandi tolak terima gaji teilih besaran gajinya
817|positif| memilih coblos infaq gajinya prabowosandi infaqkan kaum dhuafa anak yatim indonesia
820|negatif| kampret mah digaji
825|positif| komentarnya bagus alangkah indshnya bilang jokowi lawan penantang gosipan warung aspirasi masyarakat indahnya menghargai
828|negatif| wkwkwkk uang gaji ln habis indonesia
830|netral| diutarakan jokowi kemaren esports berkontribusi perekonomian indonesia gamenya produksi gamedev lokal tingginya antusiasme potensi dibina pemerintah olahraga
831|netral| sby singapur video nyebar video lawas apapun prabowo menyalahkan pemerintahan akam coba perbaiki gaji disumbangkan tunjangan problem niat sapa tunjangannya disumbangkan
837|positif| prabowosandi ambil gaji sepeser teilih orang dunianya tinggal fokus panggilan pertiwi sbg sikap patriotik nasionalis keren salah alasan
843|positif| komitmen prabowosandi gajinya kaum dhuafa alhamdulillah subhanallah sejarah presiden wapres indonesia cc
844|netral| prabowosandi mengambil gaji teilih pilpres
847|negatif| mgkin tipe orang dokrin unk menghasilkan uang pekerja makan gaji akui pola pikir mayoritasnya jdi babu pekerja asing
849|negatif| kepres jokowi tgl april libur nasional tolong lindungi hak mencoblos kerja suruh masuk krj april masuk krj potong gaji tindak pengusaha taat kepres jokowi
856|negatif| jokowi terhormat april libur nasional kepres kerja masuk kerja masuk kerja april potong gaji tolonglah tindak pengusaha pengusaha taat kepres tolong lindungi hak
860|netral| video janji prabowosandi ambil gaji menang
861|negatif| dermawan tujukin tiganya cina aseng dibanggakan anti aseng pengusaha sukses kredit macet beda prabowo sandi presiden gajinya diderma
863|netral| tkn wo demokrat prabowo inti orba merusak cnn indonesia tkn menanggapi pernyataan prabowo menyalahkan presiden jokowi perekonomian indonesia pernyataan berujung walk out petinggi demokrat
883|positif| salah jokowi simple umr jakarta kerja jakarta gede cari gede emang gaji jt beresin rumah kagak temen pns golongan gajinya jt
885|positif| apapun hasilnya april mari hargai keputusan jokowi menjabat prabowo presiden ri jaga kedamaian nkri
886|positif| kayanya negri berjuta budayanya negara iri beragamnya budaya indonesia salah orang menghargai budaya melestarikanya dijadikan destinasi wisata daeraah
887|positif| perbedaan indonesia menghargai lakukan jokowi
893|positif| teana teesona chemistry lekat babang sandi muda dihargai kma sepuh diuwongke dim ulama siangnya beliau panggung
894|positif| uno prabowo komitmen gaji ambil hak semoga amanah lupa salam jari salam jak mania
903|netral| hak penuh pejabat gajinya boss tunjangan peruntukannya dipakai sembarangan
926|negatif| gaji tunjangan struktur gaji pejabat indonesia ajaib minim banget tunggangan fasilitas bejibun wan gabener berani melepas tunjangan rakyat
929|positif| coblos prabowo sandi pahala sedekah gaji prabowo sandi biberikan kwpada anak yatim dhuafa
933|positif| teman sejati amal bilang memilih prabowo sandi amal gaji beliau amal
949|positif| langsung om wowo mengapresiasi perekonomian negara dibawah kepemimpinan jokowi terima kasih om jokowi
950|positif| om wowo kesalahan jokowi kesalahan pemimpinpemimpin mengelola perekonomian negara alhamdulillah
956|netral| prabowosandi ambil gaji netizen subhanallah pemimpin sejati via
988|positif| bismillah rabu april mencoblos prabowo sandi samahalnya beramal gaji beliau disumbangkan dhuafa
994|netral| silahkan pilih prabowo sandi ambil gaji sepeser teilih
1009|negatif| prabowo emang prestasi pake logika mikir beda ma pendukung walkot solo dah dp penghargaan dunia masuk tookoh muslim beengaruh dunia wowo
1024|negatif| paradoks tuduh prabowo pro radikal tuduh prabowo hargai ijtimak ulama hadewww
1030|netral| memangnya jokowi ambil walikota solo jokowi ambil gajih sumbangkan
1038|negatif| gaji prbwo sandi jt kaum duafa uang tilep ratusan milyar masuk kantong pribadi hadeh miris
1045|netral| prabowo salahkan presiden jokowi hargai kontribusi sby
1046|positif| pemimpin negara presiden wakilnya menyerahkan gajinya rakyat keperluan rakyatnya prabowo
1048|negatif| penghasilan jokowi bisnis meubelnya gaji presidennya membodohi kaum kampret
1050|positif| janji gaji diambil bgawal ulama bener coba tps tusuk prabowo sandi
1055|positif| sahabat asykar moesa prabowo subianto sandiaga salahuddin uno teilih presiden wakil presiden menyumbangkan gaji kaum dhuafa menerima sepeseun komitmen berdua
1066|negatif| goblok dipelihara jamannya industri kreatif tau omzet pemilik komik juki ratusan juta bulannya woii digaji pengangguran kasian komik juki layak diapresiasi presiden jokowi
1077|negatif| prabowo meneladani karyawan ptkiani konon ambil gaji
1079|netral| menghargai jokowi andi
1089|netral| wahhh niru capressnya menghargai presiden jokowi jejeran artis lainnnya oom kasihan all out
1090|netral| prabowosandi ambil gaji sepeser teilih presiden
1112|positif| terharu baca reply betapa dihargai diapresiasinya jokowi orang
1120|netral| namanya jaman modern gaji ditransfer diambil teilih prabowosandi ambil gaji
1127|netral| kecewa demokrat prabowo hargai kontribusi sby
1130|netral| pernyataan penutup jokowima ruf kufur nikmat prabowosandi ambil gaji
1132|positif| semoga gaji guru madrasah tersejahtrakan semoga prabowosandi presiden wakil presiden republik indonesia aammiin
1142|positif| makasih allah skenario agung engkau hadirkan jaman cebong tunjukan pengkhianat munafik bangsa disaat engkau obat prabowo sandi kali sejarah asia tenggara presiden menyedekahkan gaji
1160|negatif| remeh temeh rakyat butuh rakyat butuh kesejahteraan kepastian hukum ekonomi stabil game menggambarkan kualitas sungguh naif memalukan
1162|negatif| pejabat digaji rakyat amanah rakyat nakutin beramai teriak nunjukin pangkat kacak pinggang angkuh giliran ganggu pemilu diem teriak kumis tebal
1166|netral| demokrat prabowo hargai kontribusi presiden sby
1196|positif| niat tulus relawan daerah menangkan menjadikan moment tragedi berharga bangsa negara
1208|negatif| iya sprtnya sehat raut wajah gubernurnya masak sampe biarin anak kagak makan kerjaan nye pencitraan mlulu dibayar rakyat makan gaji buta
1212|netral| presidenwapres gaji prabowosandi negara
1219|positif| teilih presiden ri gaji diambil diserahkan kepentingan rakyat masya allah
1243|netral| prabowosandi janji ambil gaji teilih
1244|negatif| hua skak mat menghalalkan rebut kekuasan merengek rengek dpt kekuasan berdalih ambil gaji ambil tunjangan dasarkampretgila
1248|netral| prabowosandi komitmen teilih kepala negara ambil gaji
1250|netral| pemimpin negara gaji paus fransiskus vatikan donald trump usa april ketiga prabowosandi satunya asia
1261|netral| debat pilpres teilih prabowo sandi ambil gaji
1268|negatif| apaaaaa gaji rakyat matamu kwi gajinya karyawan kiani kertas tanjung redeb berau
1277|positif| niat ambil gaji teilih nyinyir langsung nararongol gaji mah tunjangannya gede sedekah dipamerin kampanye bawa agama amal diterima pamer gusti gini hatred
1281|positif| closing statement mantap prabowo subiantosandiaga uno menyumbangkan gajinya kemaslahatan rakyat kaum dhuafa masyaa allah berhati mulia presiden wakil presiden mencari dunia allah ridhoilah berdua
1284|positif| lantik prabowosandi macan asia pemimpin asia gaji yourturnbro
1307|negatif| prabowo bilang rakyat indonesia miskin ngasih sumbangan tau rakyatnya miskin diterima smbngannya lol pendukunya bilang ekonomi susah nyumbang gede sinkron
1308|positif| mantan mertuanya membela mbak tabiat susah prabowo kepentingan kekuasaan legacy presiden persepsi prabowo menghargai
1316|negatif| trus digaji indonesia sjahtera lucu lucu
1339|negatif| dungu prabowo mah ikhlas gaji negara teilih
1341|negatif| jokowi sejarah hapus contoh naikin listrik sembako bbm gaji pns pilpres dtg acara pbb menterinya presiden grusak grusuk janji membebaskn abubakar ba asyir gajd asn jual beli jabatan novel
1383|positif| janji manis pilpres pks menang bebas pajak kendaraan prabowo sandi menang gaji kerja rakyat miskin jokowi menang pengangguran digaji menangkan
1386|negatif| adegan iconik debat prabowo ekonomi teuruk elite menguasai menikmati kekayaan bangsa ma prabowo oalah prabowo ngomongin
1406|negatif| miskin mental miskin harta miskin harga miskin ilmu mati ajalah kampret
1417|negatif| anak disuruh main calon pekerja dikasih kartu pengangguran dikasih gaji tka dikasih kerja mantull
1424|positif| jujur prabowo koar skrg nyapres ngambil gaji rupiah dah kerja ambil gaji rupiah jokowi terbaik
1438|netral| menangi pilpres prabowosandi ambil gaji
1443|positif| great closing statement from next indonesian leaders berkomitmen berdua mengambil gaji serupiah amanah
1462|negatif| perbodohan kebelet bat pen presiden ge santay kali janji ambil gaji menang pilpres prabowo bukti tulus
1465|netral| prabowosandi komitmen ambil gaji serupiah teilih dikemanakan gaji mobile
1472|netral| prabowo sandi berkampanye masyarakat antusias sumbangan uang lainlain jasa masyarakat dibalas ole prabowo sandi menerima gaji disumbangkan masayarakat
1481|positif| baca sejarah berdarah darahnya perekonomian china pembangunan infrastruktur kemudahan asing berinvestasi dikawasan industrinya lihat bgmn mrk ngaco diluar pemerintahannya hadeeeuh
1496|negatif| ambil gaji ambil uang fee proyek kkn korupsi uang karyawan gajan perusahaan merugi ambil gaji
1500|positif| gaji tujuan utama capres duit koruptor
1511|negatif| ambil gaji juta kebijakannya alirkan keuntungan trilyunan rupiah perusahaann pribadi dki janji basi
1519|positif| dukung enak banget nganggur gajih suruh main mobile legend
1537|positif| gaji prabowosandi diambil sepeseun membuktikan beliau mmg berjuang kepentingan rakyat bangsa negara
1571|netral| allah swt prabowo sandi keluasan berkomitmen mengambil gaji serupiah negara kaum yatim dhuafa
1577|netral| jokowi gaji plus tunjangan dibeliin sembako bwt kaum dhuafa
1580|positif| namnya alapalap otaknya lalapan berisik susahnya mengakui menghargai pekerja kerja fakta nyata diakui kebencian mendalam tergadang otak lhooo pindah jalur jalur waras
1624|negatif| brooo narasinya jaga baper prabowo subtansinya ekonominya salah arah jaee ngerusak arah karuan carut marut eknoomi
1627|negatif| majunya bangsa peradaban busuk ditumpuk lagu dijadikan reference memerintah dikemudian koruptor pensiun mengambil gaji
1634|netral| teilih prabowosandi ambil gaji yatim kaum dhu afa
1636|netral| debat pamungkas capres cawapres pemilu bahas ekonomi kesejahteraan sosial ri ri
1662|negatif| orang dijadikan parameter menggeneralisir ketidak berhasil perekonomian keadilan kesehahteraan masyarakat indonesia sungguh naif
1675|positif| komunitas olahraga deklarasi dukung jokowima ruf dihadiri puluhan atlet cabang olahraga ratusan simpatisan penghargaan kerja hebat jokowi olahraga indonesia
1676|negatif| ambil gaji layak presiden layak pemimpin indonesia indikatornya pemimpin
1682|positif| menggambil gaji upah bentuk keikhlasan membawa indonesia arah saudarasaudari percaya allah terbaik indonesia salam tenang
1684|positif| masyaallah niat tulus eksekusi insyaallah berbalas pahala berlimpah allah kali pimpin digaji salute mister and its
1699|negatif| hack profesor saididu dibayar jokowi tujuannya ilmu positif berharga akun orang kau handle amin pekerjaan namanya fitnah hoax
1717|positif| bukti tulus negara menerima gaji hak hasil kerja hrus diterima tulus indonesia serahkan pemerintahan jokowi biar indonesia lbh maju go international
1719|netral| jikateilih prabowo sandi ambil gaji
1729|negatif| judul fitnah kaset pilpres prabowo utang prabowo penculik prabowo pelanggar ham prabowo kasih gajih basi cong basi percaya berita inikan segelintir pendkung
1730|negatif| gaji dibayar kiani kertas pilih prabowo sandi
1732|negatif| prabowo sandi presiden janji make gajinya jokowaw kampanye pake fasilitas negara wkakwka
1733|negatif| prabowo pernak ketum hkti hasilnya pandai ngomong bilang ngaku terbaik nyalahkan mantan pemimpin rekam jejaknya mimpin perusahan hancur gaji thr karyawan beres
1751|positif| asiknya jokowi kerjanya nilai penilaian sudut pandang terserah menilai sudut pandang hargailah pilihan orang mendiskriminasi pilihan
1755|negatif| masuk logika cebong prabowo sandi berbicara lap kerja harga mrka miskin mrka kaya mrka peduli nasib rakyat krja bertahan seadanya bgtu jgalah peduli nasibmu biar hidup skedar ngejar nasi bngkus
1757|netral| watch pernyataan penutup prabowosandi berkomitmen mengambil gaji amanah youtube
1762|positif| ambil gajinya pribadi tega prabowo sandi ambil gaji ikhlas rakyat abang ambil hak bismilah
1765|positif| gaji pokok diambil fasilitas negara diambil gaji pokok sebulannya ambil akui hebat
1773|netral| teilih prabowosandi nyatakan ambil gaji
1779|positif| iya lupa gaissss prabowo janji nerima gaji tunggu janjinyaaaaa happy weekend payung teduhhhh
1784|negatif| pernyataan debat semalam prabowo menimbulkan kontroversi meneri gaji jabatan presiden teilih gaji rakyat takuti uang rakyat penggantinya milyaran ambil
1791|netral| orang nganggur khan gaji jokowi melamar gamer
1799|negatif| beda jokowi menghargai sby sby dukung prabowo menghargai pencapaian presiden mengklaim menyembunyikan fakta ketamakan keserakahan rezim jokowi
1803|netral| kepala negara gaji prabowosandi satunya asia tenggara
1820|negatif| menjelma donald trump omong kosong terima gaji
1824|positif| presiden panglima tertinggi menghargai pendahulunya
1829|positif| gaji presiden wapres sedekahkan tps tusuk prabowo sandi
1831|negatif| emangnya jokowi ngambil tunjangan gajih ngutang abrek proyek tol menghasilkan uang saku kampanye duit darimana kerja nyata emangnya duit jokowi presiden ngebangun uang
1834|positif| prabowo ngomong presiden jaman soekarno sby jasa negara hargai jasa beliau
1835|positif| presiden gaji ambil hak njenengan kerja njenengan pas presiden
1836|positif| bayar gajinya presidennya
1845|positif| indah venue bergandengan tangan menghargai sepuh sayang maju sedih tiang sepuh dibegitukan
1850|netral| prabowo janji presiden ambil gaji mencontoh akhlak karyawannya pt kiani bertahuntahun ambil gaji
1853|positif| probowo ekonomi kesejahteraan dianggap beihak rakyat mestinya bangga pilih prabowo
1869|positif| niat tulus relawan daerah menangkan jokowiamin menjadikan moment tragedi berharga bangsa negara
1879|positif| prabowo sandi mengabdi rakyat dibuktikan beliau menerima gaji serupiahpun
1888|negatif| mebeeel piyeeee paak sepiii raaa prabowo menang mebelmu mebelku kabeh pedagang mebeel rameee dagangane ekonomine apik tukuu penak dodolan mebel jaman jokowii ngeluu siraah jaman sby jooss gandooss
1890|netral| sandi janji ambil gaji prabowo mengabdi
1894|negatif| perekonomian hancur gara presiden salah
1911|netral| dunia gaji kepala negara prabowosandi
1917|negatif| terkait pernyataan prabowo bilang indonesia mencontoh perekonomian china analisis underwhat conditionnya empirical mechanismnya temporal location bagaiamana mohon tau pas uas
1960|negatif| haean iba sby hargai prabowo rakyat menghargai beliau memimpin bangsa lakukan bangsa anak buah marah bosny
1963|negatif| gaji gadiambil tunjangan milyaran bln diambil munafik pres kkn monopoli markup lunasin utng petusahaan wo rugi uno saratoga rugi urus perusahaan rugi urus neg punah
1970|positif| gaji prabowo sandi disumbangkan pemimpin
1971|negatif| petinggi partai demokrat menerima kenyataan hinaan prabowo sby pertanda sby hargai kadernya marwah partai demokrat jatuh tersungkur mencederai perjuangan demokrat
1975|positif| dengar poltak kupingnya potong uups janji palsu debat semalam membuktikan cerdas ikhlas negara prabowo sandi teilih gajinya rakyat
1982|netral| menang pilpres prabowosandi janji ambil gaji via
1996|positif| yth prabowo sandy hati berkomitmen mengambil gaji teilih semoga allah menjadikan berdua pemimpin umat pemimpin bangsa amanah amiin
2000|negatif| pakta integritas wo pulangkan nb brizik menag kilafah bebaskan ulama kriminal hpl psl gaji gadiambil tunjangan milyaran bln diambil munafik
2002|negatif| berbanding terbalik faktanya wowo sandi menerima sumbangan rakyat kampanye malu komment menerima gaji kampanye mengharapkan sumbangan rakyat
2005|positif| kejelasan gaji trkhr prabowo pemilik perusahaan perusahaan trsbt dimiliki asingg dah dipecat smua buruh diganti tka parah nantinyaa makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa
2009|negatif| denger jae gaji prabowo sandiaga diambil diserahkan fakir miskin orang kayak kekayaan nambah
2018|negatif| beneran ambil gaji sumpah pocong sblm berjanji
2020|negatif| tema debat semalam perekonomian paslon melenceng nanyain rakyat butuh main game main game gratis
2045|negatif| ngapain gaji juta tunjangan jabatan beratus juta ambil yaaakan
2049|positif| iya ambil gaji ambilin ajudan wkwkm
2051|positif| alhamdulillah smoga terlaksana cita janji ambil gaji menang pilpres prabowo bukti tulus
2052|positif| teilih prabowosandiaga janji ambil gaji tetangga sebelah mantul
2058|negatif| kehebatan seorg wowo tim ekonominya beikir mundur kebelakang jokowi tim ekonominya beikiran kedpn dpn generasi dtg tim ekonom wowo beikir menyenangkan rakyat subsidi sifatnya
2071|netral| cek fakta prabowo aset wni negeri data ditjen pajak
2076|negatif| emang pikirin mikir presiden kerja rakyat ind diem sby tidur mulu jokowi kerja keras dihargai mendingan bobo wowo dipilih tau
2083|positif| terimakasih prabowo subianto sandiaga uno salahuddin uno gaji diambil kepentingan masyarakat indonesia terimakasih terimakasih rakyat indonesia presiden indonesia adil makmur sabang merauke
2089|positif| doyan sandi bodohi simpati buktikan kerja nyata jokowi favorit ambil gaji potensi kebocoran tangan
2090|negatif| gaji pres unt beli tusuk gigi prabowo
2093|positif| diharapkan karyawan meniru prabowo sandi mengambil gaji sepeseun
2099|negatif| tanda ketololan jokowi nampak debat serius urusan perekonomi rakyat bangsa pake maen bawa game bocah wkwkk tolol dipeliara jdnya dungu planga plongo bikin malu bangsa
2122|negatif| mmrintahkan personil beangkat rendah membuly uas gatot kasihan polisi alat pemuas nafsu politik jokowi gaji jabatn
2126|positif| masyaaallah kali seumur kandidat capres cawapres berjanji rakyat indonesia mengambil gajinya diserahkan negara subhanallah bergetar hati sbg rakyat indonesia
2127|positif| pemimpin karismatik prabowo sandiuno ambil gaji presiden wakil presiden allah subhanahu wa
2133|negatif| jokowi bunuh nyulik ngemplang gaji karyawan masuk panama pappers digampar ipar ditinggal bini disetir adiknya ngomong ditambah
2134|negatif| gaji mah fasilitas tunjangan lainlain mah siape bener
2148|negatif| percaya gajinya diambil keluarganya dapet proyekan semwa jaman harto
2153|negatif| dibutuhkan pemimpin pencitraan gaji dihibahkan kemampuan menhelola negara prabowo sandi
2169|negatif| rakyat sulit ekonominya dongoknya mobile legend mk prabowo mengembalikannnya konteks kewarasan pertanyaa salah njing
2175|negatif| astgfrlhalzm sombongg jokowi bru pemimpn gimna jilat jidat a hormari tuuuh orng tua hargai bukn sp banding beliau muuak gwa liat a
2190|netral| debat presiden closing statement prabowo sandiaga uno beliau pk prabowo teilih pk prabowo mengambil gaji sepeseun gaji terima masyaallah pemimpin mementingkan kpntingan pribadi
2192|negatif| bayar pajak pribadi harta yangbterbongkar panama papers naikan tax ratio tarif bayar naikan bayar panama papers preeetttt
2205|negatif| ambil gaji pantaslah buruhnya digaji
2211|negatif| gaji ambil fee proyek jalan
2227|positif| prabowo sandi komit gajinya diambil serupiahpun mantap allahu akbar
2241|positif| ri prabowo berani mengkritik presiden salah kelola perekonomian salah jokowi lanjutkan periode
2246|positif| perekonomian masyarakat bagus jajan warung jajan restoran mall rame skr jaman modern jajan warung rb mall pake gopay rb nikmatnya salah presiden salah pelaku usaha
2260|negatif| mendingan prabowo gaji ambil sumbangin jokowi kampanye nebeng pasilitas duit rakyat mobil dinas dipake kaos penuh meluber kaos kasian mobilnya duuh
2662|negatif| kerja art pengin gaji pergi arab males
2883|negatif| prabowo kekayaan indonesia dikiasai elite bangga mengakui koarkan anggap merusak ekonomi kekayaan negara malu emang gapunya auto hancur bangsa
3846|netral| program ekonomi jokowi beihak masyarakat kemiskinan diatasi
3847|positif| hatihati prabowo sandi komitmen bapakbapak mengambil gaji serupiah heheheheheh
3874|negatif| tolong prabowo presiden bangga kuat tni indonesia minciptakan kapal selam coma menham resmikan presidennya ribuk meresmikan jln tol menghargai anak bangsa jln tol miris tni
3875|positif| sejarah capres cawapres ambil gajinya menyerahkan negara disumbangkan kaum dhuafa yatim piatu rakyat tps tusuk prabowo sandi
3885|positif| masyaallah prabowo sandi berjanji mengambil sepeseun gaji teilih
3890|positif| percaya sandi wagub beliau ambil gaji beliau sumbangkan gajinya maksud prabowo suka mengklaim hasil pemikiran ide
3899|positif| presiden mengambil gajinya coba keiklasan masya allah banget haqqul yakiin tusuk prabowo sandi
3905|netral| akuntabilitas kenegarawan teruji menerimanya prabowo salahkan presiden jokowi perekonomian negara
3913|positif| sungguh mulia hatinya rela ambil gaji sepeser teilih presiden orang memikirkan menerlukan didunia sampe rela apapun uang hati prabowo sandi
3915|positif| masyaallah hati mulia teilih presiden wakil presiden berdua mengambil gaji rupiah gaji duafa negara prabowosandi mantap hati pilihan
3921|netral| pemimpin menerima gaji sepeseun tusuk prabowo sandi
3933|negatif| gaji presiden jt prabowo uang segitu beli kuda ekor gaji wapres kisaran jt yaelahhh uang jajan seminggu anaknya sandi kali
3947|positif| salah temen dumay petani karet sedih inget harga karet nyungseb beliau berharap meningkatkan kesejahteraan petani karet beliau aamiin
3950|positif| subhanalloh mulianya hati qu amanah berdua rela gajihnya diambil negara kepentingan anak yatim kaum duafa allohuakbar allohuakbar smga qu sllu dibrkn kesehatan amin
3964|netral| debat malam ditutup pelajaran berharga jurus kartu jkwma ruf vs komitmen mengambil gaji sepeseun prabowosandi sukai silahkan tentukan tps tgl april
3966|netral| kasih statistik penghasilan pro gamer ngelebihi gaji seumur hidup amda
3969|netral| dinilai membuktikan komitmennya meningkatkan perekonomian bidang industri
3975|positif| masya allah tearssss allah bless sir and gaji diterima allah memberimu indonesia
3985|negatif| debat bahas esport caper milenial emang esport lapangan kerja kartu prakerja gajinya setau lapangan kerja youtubers esport
3986|positif| masya allah komitmen mengambil gaji menjabat
3989|positif| iyalah gaji diambil
3995|positif| bersyukur gaji rakyat tusuk allah maha membolak balikkan hati
4007|negatif| ambil gaji jae disuruh cuti ogah pake fasilitas negara
4008|positif| closing mantul masya allah beliau berdua berkomitmen menang mengambil gaji sepeseun beliau serahkan kaum dhuafa allahu akbar allahu akbar
4024|netral| prabowosandi sepakat mengambil gaji teilih berjanji menghormati ulama mematuhi fakta integritas ijtima ulama
4042|positif| woow gaji prabowo sandi diambil disumbangkan teilih masyaallah
4047|positif| pengabdian negara keikhlasan berdua lillahita ikhlas ngomong ikhlas mengabdi menerima gaji sepersenpun presiden wakil presiden tetesan air mata kebahagiaan indonesia
4050|positif| memilih presiden wakil presiden gaji tusuk calon berkerja rakyat gaji
4053|positif| mantap jiwa prabowo sandi mengambil gaji presiden ri
4054|positif| alhamdulillah prabowo sandi menerima gaji memimpin menyumbangkan kepentingan bangsa negara indonesia adil makmur
4060|positif| breaking news prabowo sandi ambil serupiah gaji teilih gancossssssss
4064|negatif| pake susu produksi perusahan nepotisme ambil gaji proyek dikuasai saudara mmg orba ttp bangsat penipu penculik pembunuh
4065|positif| tps tusuk prabowo sandi ikhlas berbakti nkri gaji beliau rakyat kereeeeen
4070|netral| gaji dokter hewan minimal juta tusuk prabowosandi
4071|positif| menempatkan tugasnya bangga prabowo kesempatan ahlinya penjaga kedaulatan pengelola perekonomian aman adil makmur sehat tugas berat pundak br
4074|netral| prabowo sandi menyerahkan gajinya anak yatim kaum duafa aamiin
4075|positif| alangkah baiknya gaji presiden wakil presiden tunjangan jabatannya endingnya pemberiannya pahala sekian
4085|negatif| gaji presiden wapres gede gede gaji presdir bank bumn ngaruh rakyat butuh janji
4086|netral| catat prabowo sandi ambil gajinya menjabat presiden wakil presiden
4087|netral| teilih mengambil gaji rupiahpun
4089|netral| pernyataan penutup oposisi berkomitmen menyumbangkan gaji jabatan berkontribusi kesejahteraan masyarakat menjanjikan kemudahan sektor pemerintahan menciptakan kesejahteraan rakyat tusuk prabowosandi your turn
4090|negatif| sebenernyaa motif prabowo sandi presiden wakil presiden kao dapet uang gajian modal kampanye
4091|positif| ngambil gaji sedikitpun presiden yaallah semoga rejeki prabowo sandi dilimpahkan menerus aamiin
4092|netral| kesulitan ketakutan ketakutan kesulitan jokowi amanah mengambil sepeseun gaji sandiaga uno
4097|netral| gaji dipotong mbesengut prabowo sandi presiden butuh gaji dasar missqueeen
16876|netral| hargai hormati sedih ma ruf amin tolak hadiri kampanye prabowo undang selesai hubungan
16943|negatif| kepemimpinan zonk dpr super nyinyir menghina puteri bangsa indonesia dihargai mata dunia
16987|netral| ceramah damai indonesiaku perekonomian membaik
16990|netral| mari bangun bangsa mendukung perekonomian negara jokowi kerja
