id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
435|ekonomi|gaji|positif|Jelas Prabowo-Sandi dong. Paslon 02 pemaparan visi misi nya lebih jelas dan pro rakyat. Hubungan ke 2 nyapun sangat harmonis, Dwi Tunggal. Dan ke 2 nya, akan menyumbangkan gajinya. Maklum ke 2 nya sama2 tajir.  #DebatPilpres2019 #17AprilTusukPrabowoSandi|prabowo sandi paslon 02 papar visi misi pro rakyat hubung 2 nyapun harmonis dwi tungal 2 sumbang gaji maklum 2 tajir| prabowosandi paslon pemaparan visi misi pro rakyat hubungan nyapun harmonis dwi tunggal menyumbangkan gajinya maklum tajir|kesejahteraan
440|ekonomi|ekonomi|positif|Bukan maksud sy sombong. Sy bisa menghidupi keluarga tanpa kartu2 ini.  Apakah pabowo-sandi melanjutkan? Bisa ya bisa tidak. Mereka hanya janji.  Sy pilih @jokowi bukan untuk sy tapi krn sy harus MEMASTIKAN saudara2 sy yg ekonominya kurang beruntung bisa terbantu dg kartu2 ini.  pic.twitter.com/pfc5zOriur|maksud sombong hidup keluarga kartu pabowo sandi lanjut janji pilih saudara ekonomi untung bantu kartu| maksud sombong menghidupi keluarga kartu pabowosandi melanjutkan janji pilih saudara ekonominya beruntung terbantu kartu|kesejahteraan
443|ekonomi|ekonomi|positif|Aku memang setuju macro ekonominya jokowi jago bgt. Meski mungkin itu memang rancangan yg sudah ditulis sm ahli ahli yg merancang pembangunan indonesia ya. Tapi, jokowi memang memahami dg baik  https://twitter.com/snpftk/status/1117079444647059456Â â€¦|tuju macro ekonomi jokowi jago rancang tulis ahli ahli rancang bangun indonesia jokowi paham| setuju macro ekonominya jokowi jago rancangan ditulis ahli ahli merancang pembangunan indonesia jokowi memahami|kesejahteraan
445|ekonomi|harga|positif|Sesuatu yang benar, belum tentu baik. Sesuatu yang bagus, belum tentu berharga. jokowi|bagus harga jokowi| bagus berharga jokowi|kesejahteraan
446|ekonomi|ekonomi|negatif|Percuma infrastruktur bagus kalo roda perekonomian yg jalan cuman nguntungin asing ama aseng   Saya pilih pemimpin yg pro rakyat pribumi aja deh yaaa #GantiPresiden|infrastruktur bagus roda ekonomi jalan cuman nguntungin asing aseng pilih pimpin pro rakyat pribumi| infrastruktur bagus roda perekonomian jalan cuman nguntungin asing aseng pilih pemimpin pro rakyat pribumi yaaa|kesejahteraan
461|ekonomi|ekonomi|positif|semoga dengan adanya tol trans sumatra akan membuat perekonomian di indonesia makin lancar dan maju!|moga tol trans sumatra ekonomi indonesia lancar maju| semoga tol trans sumatra perekonomian indonesia lancar maju|kesejahteraan
465|ekonomi|gaji|positif|Mau gajinya dibayar? Tusuk Prabowo Sandi Mau Verpool juara liga? Tusuk Prabowo Sandi ðŸ˜|gaji bayar tusuk prabowo sandi verpol juara liga tusuk prabowo sandi| gajinya dibayar tusuk prabowo sandi veool juara liga tusuk prabowo sandi|kesejahteraan
467|ekonomi|harga|positif|Pak,  mahal harganya.  Gabisa diturunin ya?  Dari Aku, si missqueen yang pengen lewat jalan tol pake mobil pribadi.  Jangan bilang harus kerja dong biar supaya ga missqueen. Ibarat nyari kerja itu kaya lagi nyari jodoh. Ga gampang tcoy|mahal harga gabisa diturunin misquen ken jalan tol pake mobil pribadi bilang kerja biar ga misquen nyari kerja kaya nyari jodoh ga gampang tcoy| mahal harganya gabisa diturunin missqueen pengen jalan tol pake mobil pribadi bilang kerja biar missqueen nyari kerja kaya nyari jodoh gampang tcoy|kesejahteraan
469|ekonomi|gaji|netral|Prabowo - Sandi itu pengusaha, mereka tdk digaji tapi biasa menggaji ðŸ˜ƒ .|prabowo sandi usaha gaji aji| prabowo sandi pengusaha digaji menggaji|kesejahteraan
470|ekonomi|ekonomi|netral|Tolong lihat dampak buruknya bing, mana yg banyak manfaat dan mana yg banyak mudharatnya. Pahami dulu semuanya. Jangan membenarkan segala sesuatu hanya dengan segi keekonomiannya saja. pic.twitter.com/rUF9XQBxMx|tolong lihat dampak buruk bing manfat mudharatnya paham benar segi kekonomianya| tolong lihat dampak buruknya bing manfaat mudharatnya pahami membenarkan segi keekonomiannya|kesejahteraan
471|ekonomi|gaji|positif|Ucapan Pak @prabowo dan Bang @sandiuno yang akan menyumbangkan seluruh gajinya jika terpilih semakin memantapkan kami untuk  menentukan pilihan kpd #PrabowoSandi #TusukPrabowoSandi #UASdifitnahKejiDanBrutal|ucap bang sumbang gaji pilih mantap tentu pilih| ucapan menyumbangkan gajinya teilih memantapkan menentukan pilihan|kesejahteraan
472|ekonomi|gaji|netral|Prabowo-Sandi Tak Akan Ambil Gaji Sepeser pun Jika Terpilih   https://kumparan.com/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8XjqeÂ â€¦ #UASdifitnahKejiDanBrutal|prabowo sandi ambil gaji peser pilih| prabowosandi ambil gaji sepeser teilih|kesejahteraan
476|ekonomi|ekonomi|negatif|Eh bung, tolong bedakan startup sebagai monetizing dan hobi yg di monetize, startup jelas ada nilai keekonomian yg besar, tapi hobi? Hanya segelintir orang yg melakukannya, dan bukan kebutuhan. Ya Allah masa harus saya jelaskan seh bedanya panjang lebar bung...|tolong beda startup monetizing hobi monetize startup nilai kekonomian hobi gelintir orang melakukanya butuh alah seh beda lebar| tolong bedakan startup monetizing hobi monetize startup nilai keekonomian hobi segelintir orang melakukannya kebutuhan allah seh bedanya lebar|kesejahteraan
481|ekonomi|gaji|negatif|klo ada yg percya gaji @prabowo dan @sandiuno akn dsumbangkan jika jd presiden bearti = FIX orang dungu|percya gaji dsumbangkan presiden bearti fix orang dungu| percya gaji dsumbangkan presiden bearti fix orang dungu|kesejahteraan
490|ekonomi|harga|netral|Bangsa yg besar, Bangsa yg menghargai Budayanya... Itulah Indonesia...Nusantara ku... â¤ï¸|bangsa bangsa harga budaya indonesia nusantara| bangsa bangsa menghargai budayanya indonesia nusantara|kesejahteraan
493|ekonomi|ekonomi|negatif|Dampaknya ekonominya gimana? 7%? Otak mana otak ðŸ˜‚ plonga plongo doang si|dampak ekonomi gimana 7 otak otak plonga plongo| dampaknya ekonominya gimana otak otak plonga plongo|kesejahteraan
553|ekonomi|kesejahteraan|netral|#JokowiMenangTotalDebat 3 kartu Jokowi jadi jurus jitu program untuk kesejahteraan dan peningkatan ekonomi Indonesia #01ndonesiaMaju|3 kartu jokowi jurus jitu program kesejahteran tingkat ekonomi indonesia| kartu jokowi jurus jitu program kesejahteraan peningkatan ekonomi indonesia|kesejahteraan
554|ekonomi|gaji|negatif|Nah kan, buanyak beeng yg nyinyirin ttg janji Pak @prabowo dan Bang @sandiuno gak akan ambil gaji. Miris liat kelakuan orang2 yg jempolnya loncer kek gini. Gak tau ya, nyinyirin orang shodaqoh itu ciri2 munafiqun? Lihat At Tawbah : 79  #UASdifitnahKejiDanBrutal|buanyak beng nyinyirin janji bang gak ambil gaji miris liat laku orang jempol loncer gin gak tau nyinyirin orang shodaqoh ciri munafiqun lihat tawbah 79| buanyak beeng nyinyirin janji ambil gaji miris liat kelakuan orang jempolnya loncer gini tau nyinyirin orang shodaqoh ciri munafiqun lihat tawbah|kesejahteraan
560|ekonomi|harga|positif|"Setuju,,,  Tp tweet anda itu ga pantas dgn kata"" seperti itu. Apa perkataan anda itu benar??  Kalau salah ,anda bs kena tuntut...  Saling menghargai,,sebaiknya anda pakai sopan santun dlm berbicara"|tuju twet ga dgn perkatan salah kena tuntut harga pakai sopan santun bicara| setuju tweet perkataan salah kena tuntut menghargai pakai sopan santun berbicara|kesejahteraan
561|ekonomi|gaji|positif|Pak Ari, saya percaya Pak Prabowo dan Pak Sandiaga ga akan ngambil gaji, toh gajinya cuman 70 juta rupiah per bulan, yang notabene cuman recehan bagi mereka.  Kalau hanya diiming-imingi hal seperti itu aja ga bakalan bikin saya goyah dan berubah haluan ke kubu 02.|ari percaya prabowo sandiaga ga ngambil gaji gaji cuman 70 juta rupiah notabene cuman receh diming imingi ga bikin goyah ubah haluan kubu 02| ari percaya prabowo sandiaga ngambil gaji gajinya cuman juta rupiah notabene cuman recehan diimingimingi bikin goyah berubah haluan kubu|kesejahteraan
563|ekonomi|gaji|negatif|Nah sekarang saya mau tanya?, apa ASN seperti itu yg mau dinaikin prabowo gaji nya, dan Honorer seperti itu yg mau dijadiin ASN...serius kamu gak sakit hati ma janji prabowo gitu|asn dinaikin prabowo gaji honorer dijadin asn serius gak sakit hati ma janji prabowo gitu| asn dinaikin prabowo gaji honorer dijadiin asn serius sakit hati ma janji prabowo|kesejahteraan
584|ekonomi|gaji|negatif|Ohh prabowo ikuti 1400 karyawannya. Yg tidak mengambil gajinya.ðŸ¤£ðŸ¤£ðŸ˜›ðŸ˜›  https://twitter.com/exelflores21/status/1117415666263269377Â â€¦|prabowo ikut 140 karyawanya ambil gaji| ohh prabowo ikuti karyawannya mengambil gajinya|kesejahteraan
587|ekonomi|gaji|negatif|"Hadeh susah sih kalo otaknya ketinggal di jaman batu. Itu berarti pak Jokowi melek digital, bukan yg jawabnya ""yang onlen onlen ya?"". Tp lebih penting lagi sih bayar gaji pegawai. Ngurus perusahaan aja gak bisa. Gmb mau ngurus negara. Wkwkwk"|hadeh susah otak ketingal jaman batu jokowi melek digital onlen onlen bayar gaji pegawai ngurus usah gak gmb ngurus negara| hadeh susah otaknya ketinggal jaman batu jokowi melek digital onlen onlen bayar gaji pegawai ngurus perusahaan gmb ngurus negara|kesejahteraan
596|ekonomi|ekonomi|netral|Paguyuban Suami-Suami Gaji Paspasan mengucapkan #TerimaKasihIstriku  karena ga pernah nuntut buat beliin tas Hermes. @jokowi|paguyuban suami suami gaji paspasan ga nuntut bin tas hermes| paguyuban suamisuami gaji paspasan nuntut beliin tas hermes|kesejahteraan
600|ekonomi|gaji|negatif|kalau sampai nanti kalian ambil gaji itu,apa yg kalian makan dari hasil gaji itu akan memakan tubuh anda dari dalam|ambil gaji makan hasil gaji makan tubuh| ambil gaji makan hasil gaji memakan tubuh|kesejahteraan
606|ekonomi|ekonomi|negatif|Mestinya dia liat dan datang. Bahwa yg datang kesana org2 mukanya cling, fasionable, happy, gak ada kelihatan org yg susah. Kalo pun mrk ekonominya sederhana..mrk dtg dgn rasa bahagia dan bangga. Jd gak ada yg bayar..krn cebong adalah org yg makmur lahir bathin.|mesti liat kesana muka cling fasionable hapy gak susah mrk ekonomi sederhana mrk dtg dgn bahagia banga gak bayar cebong makmur lahir bathin| mestinya liat kesana mukanya cling fasionable happy susah mrk ekonominya sederhana mrk dtg bahagia bangga bayar cebong makmur lahir bathin|kesejahteraan
607|ekonomi|ekonomi|positif|Oohh baiklah pemirsahðŸ˜Š Beda judul aja ya .diambil cash/ di transfer. Judulnyaaaaa....saya tetap GajianðŸ˜|baik pemirsah beda judul ambil cash transfer judul gaji| oohh baiklah pemirsah beda judul diambil cash transfer judulnyaaaaa gajian|kesejahteraan
609|ekonomi|ekonomi|netral|Di Korsel banyak yg main game Starcraft, sampe bener2 pro bener mainnya.  Negaranya maju, militernya kuat, ekonominya sangat kuat.|korsel main game starcraft sampe bener pro bener mai negara maju militer kuat ekonomi kuat| korsel main game starcraft sampe bener pro bener mainnya negaranya maju militernya kuat ekonominya kuat|kesejahteraan
621|ekonomi|harga|positif|2004, sy pilih SBY JK,  tapi 10th tdk dihargai @prabowo, Sy mau @AgusYudhoyono jadi CAPRES 2024, sy pilih @jokowi krn kalo @prabowo menang pasti mau 2 periode juga,   #2019TetepJokowi #2024capresAHY demokrat pasti Aman 5 besar pemilu menurut @DennyJA_WORLD|204 pilih sby jk harga capres 2024 pilih menang 2 periode demokrat aman 5 milu| pilih sby jk dihargai capres pilih menang periode demokrat aman pemilu world|kesejahteraan
624|ekonomi|ekonomi|netral|Jika Prabowo - Sandi Menang saya berjanji tidak akan mengambil Gajinya...ðŸ˜ðŸ˜|prabowo sandi menang janji ambil gaji| prabowo sandi menang berjanji mengambil gajinya|kesejahteraan
635|ekonomi|gaji|positif|Hahahaha.... Kalau mau sumbang itu bukan gaji om. Tapi Dana Operasional Presiden dan Wapres, berani gak????  Saya yakin kagak. Kenapa? krn dana operasional itu besar.Mknya knp @jokowi justru beli sabun 2M,bagi sepeda,bagi sembako.Itulah dana operasional,yg dia beri utk rakyat|hahahaha sumbang gaji om dana operasional presiden wapres berani gak kagak dana operasional mknya knp beli sabun m sepeda sembako dana operasional utk rakyat| hahahaha sumbang gaji om dana operasional presiden wapres berani kagak dana operasional mknya knp beli sabun m sepeda sembako dana operasional rakyat|kesejahteraan
642|ekonomi|ekonomi|positif|Gaji buta dong pak...?  Mending kami laporkan ke pak Prabowo, kalau dengan izin Allah beliau jadi presiden, gantiin bapak....|gaji buta mending lapor prabowo izin alah beliau presiden gantin| gaji buta mending laporkan prabowo izin allah beliau presiden gantiin|kesejahteraan
646|ekonomi|ekonomi|positif|dari data lu aja keliatan kan? di zaman jokowi cuma 2,6% tapi infrastruktur nambah dimana2..dana desa triliunan sehingga desa bergerak ekonominya..gila keren emang Indonesia di zaman Jokowi..lebih keren lagi pastinya di periode ke 2 ðŸ˜ŽðŸ˜ŽðŸ˜ŽðŸ˜Ž|data liat zaman jokowi 2 6 infrastruktur nambah mana dana desa triliun sehinga desa gerak ekonomi gila keren emang indonesia zaman jokowi keren pasti periode 2| data keliatan zaman jokowi infrastruktur nambah dimana dana desa triliunan desa bergerak ekonominya gila keren emang indonesia zaman jokowi keren pastinya periode|kesejahteraan
668|ekonomi|gaji|netral|Kan ga hanya gaji aja yg d terima,mungkin ada insentif laen dari kegiatan pak @jokowi ,yang jelas udah d klarifikasi kpk.jadi anda ga yakin sama sistem pengujian lhkpn yg d lakukan oleh kpk?|ga gaji terima insentif giat udah klarifikasi kpk ga sistem uji lhkpn laku kpk| gaji terima insentif kegiatan klarifikasi kpk sistem pengujian lhkpn lakukan kpk|kesejahteraan
669|ekonomi|harga|positif|Pakdeku juarakkk!! Presiden aja bisa menghargai para driver..lahh trus cs rese yg bukan sapa2 knp suka meremehkann driver? Tapi ga smua jg cs bgtu|pakde juarak presiden harga driver trus cs rese sapa knp suka remeh driver ga smua cs| pakdeku juarakkk presiden menghargai driver lahh trus cs rese sapa knp suka meremehkann driver smua cs bgtu|kesejahteraan
679|ekonomi|ekonomi|positif|#bukansalahbapak  Ditanya soal Kritik Prabowo, AHY Minta Hargai Pemimpin Pendahulu  http://kom.ps/AFzEo4Â |kritik prabowo harga pimpin dahulu| kritik prabowo hargai pemimpin pendahulu|kesejahteraan
689|ekonomi|ekonomi|positif|Kadang bingung juga, mereka2 yg tak bersyukur ada infrastruktur jembatan mempermudah kegiatan perekonomian di timur indonesia  Preaiden kalo cuma mau menang bangun aja di jawa selesai dpt dukung banyak Tapi jokowi menjalan pembangunan keadilan seluruh rakyat #IndonesiaOptimis|kadang bingung syukur infrastruktur jembatan mudah giat ekonomi timur indonesia preaiden menang bangun jawa selesai dpt dukung jokowi jalan bangun adil rakyat| kadang bingung bersyukur infrastruktur jembatan mempermudah kegiatan perekonomian timur indonesia preaiden menang bangun jawa selesai dpt dukung jokowi menjalan pembangunan keadilan rakyat|kesejahteraan
697|ekonomi|harga|netral|Ada berapa jumlh buku sale  brap harganya@FaldoMaldini@prabowo tolong|jumlh buku sale brap harga tolong| jumlh buku sale brap harganya tolong|kesejahteraan
703|ekonomi|gaji|negatif|Jokowi ikut ikutan saya akan mewakafkan diri saya untuk negara.   Heleh, wakaf tuh gak ambil gaji. Jangan kan gak ambil gaji. Wong kampanye aja masih minta di gaji negara|jokowi ikut wakaf negara heleh wakaf gak ambil gaji gak ambil gaji kampanye gaji negara| jokowi ikutan mewakafkan negara heleh wakaf ambil gaji ambil gaji kampanye gaji negara|kesejahteraan
705|ekonomi|ekonomi|positif|Best quote of the day: Dengan Mencoblos Prabowo Sandi, Anda Telah Berinfaq Selama 5 Tahun, Karena Gaji Mereka Disumbangkan Pada Kaum Dhuafa & Anak Yatim #prabowosandimenang #UASdifitnahKejiDanBrutal|best quote day coblos prabowo sandi berinfaq 5 gaji sumbang kaum dhuafa anak yatim| best quote day mencoblos prabowo sandi berinfaq gaji disumbangkan kaum dhuafa anak yatim|kesejahteraan
708|ekonomi|pekerjaan|negatif|Itu sama kayak Tentara dulu mbak. Zaman firaun tentara itu ndak digaji, hanya dikasih kekuasaan utk kelola sesuatu saja. Bahkan kalau perang yang dipakai adalah para budak sebagai pasukan berani mati. PROFESI @prabowo itu, dulu adalah pekerjaannya para BUDAK.  DUNIA BERKEMBANG.|kayak tentara mbak zaman firaun tentara gaji kasih kuas utk kelola perang pakai budak pasu berani mati profesi kerja budak dunia kembang| kayak tentara mbak zaman firaun tentara digaji dikasih kekuasaan kelola perang dipakai budak pasukan berani mati profesi pekerjaannya budak dunia berkembang|kesejahteraan
720|ekonomi|gaji|negatif|Edunnn.... Sekelas Menterinya pak @jokowi  Sekelas Pejabatnya @cakimiNOW @DPP_PKB  Bisa2nya nyebar hoax. @kemkominfo @rudiantara_id digaji rakyat ngapain aja klo temen sendiri nyebar HOAX dibiarkan????|edun kelas menteri kelas jabat bisa nyebar hoax gaji rakyat ngapain temen nyebar hoax biar| edunnn sekelas menterinya sekelas pejabatnya pkb bisanya nyebar hoax id digaji rakyat ngapain temen nyebar hoax dibiarkan|kesejahteraan
723|ekonomi|gaji|positif|Kalau pak prabowo saya tau dia dari dulu memang tak ambil gaji semasa masih jadi anggota..  Info dari bpk2 purna beda orang beda tempat.. Dgr ttg pak prabowo dari mereka, saya yakin mereka jujur   #TusukPrabowoSandi #TusukPrabowoSandi|prabowo tau ambil gaji angota info purna beda orang beda dgr prabowo jujur| prabowo tau ambil gaji anggota info purna beda orang beda dgr prabowo jujur|kesejahteraan
727|ekonomi|ekonomi|positif|Mau beramal terus setiap bulan selama 5 tahun??   Pilih @prabowo @sandiuno !  Gaji mereka sebagai RI-1 dan 2 selama 5 tahun akan disedekahkan ...  Allah Mahakaya. Para pemilihnya pasti kebagian berkahnya.  Gak mau?|amal 5 pilih gaji ri 1 2 5 sedekah alah mahakaya pilih bagi berkah gak| beramal pilih gaji ri disedekahkan allah mahakaya pemilihnya kebagian berkahnya|kesejahteraan
736|ekonomi|harga|positif|"ga ada yg di buat"" dari gestur pak @prabowo  & bang @sandiuno ,semua alami. no pencitraan no nyontek""an. itu menandakan pa PS menghargai rakyat yg mengamanahkan kepercayaan kpd mrk & Sandi mengajak org"" yg blm mempunyai pilihan supaya tdk ragu utk mencoblos no.02"|ga gestur bang alami pencitran nyontek tanda ps harga rakyat amanah kepercayan mrk sandi ajak pilih ragu utk coblos 02| gestur alami pencitraan nyontek menandakan ps menghargai rakyat mengamanahkan kepercayaan mrk sandi mengajak pilihan ragu mencoblos|kesejahteraan
737|ekonomi|gaji|negatif|gaji bakal seluruhnya disumbang kerakyat wkwk jaman purba|gaji sumbang rakyat jaman purba| gaji disumbang kerakyat jaman purba|kesejahteraan
739|ekonomi|ekonomi|positif|Itu bisnis hardware, bukan esport. Kalau kita pengekspor hardware seperti itu gw dukung, tapi ini kita sebagai user, pengaruh kepada ke ekonomian kita nggak ada seujung jari.|bisnis hardware esport ekspor hardware dukung user pengaruh ekonomi ujung jari| bisnis hardware esport pengekspor hardware dukung user pengaruh ekonomian seujung jari|kesejahteraan
740|ekonomi|ekonomi|netral|Tak Ambil Gaji Jika Menang Pilpres, Prabowo-Sandi Ikuti Sederet Presiden Terkenal #Prabowo  http://www.rmoljakarta.com/read/2019/04/14/56505/Tak-Ambil-Gaji-Jika-Menang-Pilpres,-Prabowo-Sandi-Ikuti-Sederet-Presiden-Terkenal-Â â€¦|ambil gaji menang pilpres prabowo sandi ikut deret presiden kenal| ambil gaji menang pilpres prabowosandi ikuti sederet presiden terkenal|kesejahteraan
743|ekonomi|gaji|negatif|Emg bisa ya saksi menghalangi??? Dia bukannya cmn ngejelasin aja? Yg menentukan boleh tidaknya kan panitianya? Gmn shi? Apa kami pikir itu panitianya digaji @prabowo ya bukan digaji @jokowi ? ðŸ¤¦ðŸ»â€â™‚ï¸ðŸ˜…ðŸ¤£ðŸ¤£ðŸ¤£|saksi halang buka ngejelasin tentu tidak panitia shi pikir panitia gaji gaji| saksi menghalangi ngejelasin menentukan tidaknya panitianya shi pikir panitianya digaji digaji|kesejahteraan
744|ekonomi|ekonomi|netral|Kan Pak bowo sdh ungkap semlm waktu debat.ini salah kelola perekonomian presiden2 sebelumnya.bukan salah Pak Jokowi kata Pak Bowo.|bowo semlm debat salah kelola ekonomi presiden salah jokowi bowo| bowo semlm debat salah kelola perekonomian presiden salah jokowi bowo|kesejahteraan
748|ekonomi|ekonomi|negatif|Mereka bhkan kalah dari cina soal ekonomi,sama dgan korut soal persenjataan,,arttinya lae ku,sehebat apa pun pemimpin negara kita ini,orang miskin tidak akan bisa di hilangkan..|bhkan kalah cina ekonomi dgan korut persenjatan hebat pimpin negara orang miskin hilang| bhkan kalah cina ekonomi dgan korut persenjataan arttinya sehebat pemimpin negara orang miskin hilangkan|kesejahteraan
759|ekonomi|harga|positif|Jokowi dan sepakbola indonesia satu tujuan.  Indonesia dihargai negara lain|jokowi sepakbola indonesia tuju indonesia harga negara| jokowi sepakbola indonesia tujuan indonesia dihargai negara|kesejahteraan
766|ekonomi|gaji|negatif|Tidak dapat membedakan mana uang rakyat untuk gaji yang dimakan anak istrinya dengan syahwat seolah akan berkuasa selamanya, ingat : ITUPUN KAN BERLALU|beda uang rakyat gaji makan anak istri syahwat kuasa| membedakan uang rakyat gaji dimakan anak istrinya syahwat berkuasa|kesejahteraan
778|ekonomi|ekonomi|netral|REFOLUSI MENTAL TUH APAAAA. TOLONG JELASINNNNNNN DONG YANG SEKOLAH SAMA PENGHASILANNYA TINGGI|refolusi mental tolong jelasin sekolah penghasilanya tingi| refolusi mental apaaaa tolong jelasinnnnnnn sekolah penghasilannya|kesejahteraan
781|ekonomi|gaji|positif|"Loh itu gusdur yah.. saya dukung prabowo karna fatwah gusdur kalau pak @prabowo presiden yg paking ikhlas. Insya Allah tahun ini. Terbikti meski beliau pernah kalah berkali"" beliau tetap ikhlas melanjutkn perjuangan,tdi mlm sya dengar dari @sandiuno tdk akan terima gaji.."|gusdur dukung prabowo karna fatwah gusdur presiden paking ikhlas insya alah terbikti beliau kalah kali beliau ikhlas melanjutkn juang tdi mlm dengar terima gaji| gusdur dukung prabowo fatwah gusdur presiden paking ikhlas insya allah terbikti beliau kalah berkali beliau ikhlas melanjutkn perjuangan tdi mlm dengar terima gaji|kesejahteraan
785|ekonomi|ekonomi|negatif|Akui saja perekonomian Indonesia sudah salah arah...toh pak prabowo tdk menyalahkan tapi malah menawarkan solusi utk kembali pada UUD 1945 psl 33. Jangan sok simpati hanya utk mengadu domba. rakyat butuh solusi bukan pencitraan.|aku ekonomi indonesia salah arah prabowo salah tawar solusi utk 1945 psl 3 simpati utk adu domba rakyat butuh solusi pencitran| akui perekonomian indonesia salah arah prabowo menyalahkan menawarkan solusi uud psl simpati mengadu domba rakyat butuh solusi pencitraan|kesejahteraan
789|ekonomi|gaji|positif|Presiden Prabowo dan wakil presiden sandiaga uno mengiklash gajinya untuk negara dan rakyat itulah best of the best.|presiden prabowo wakil presiden sandiaga uno mengiklash gaji negara rakyat best best| presiden prabowo wakil presiden sandiaga uno mengiklash gajinya negara rakyat best best|kesejahteraan
796|ekonomi|gaji|netral|Unk saat ini aku memang makan gaji lae,,tapi tidak pernah tersirat dalam benak ku akan makan gaji selamanya...aku harus bisa menjadi bos sekaligus pekerja nantinya,dan menggaji orang,bukan lagi di gaji..|unk sat makan gaji sirat benak makan gaji bos kerja aji orang gaji| unk makan gaji tersirat benak makan gaji bos pekerja menggaji orang gaji|kesejahteraan
806|ekonomi|gaji|netral|Prabowo-Sandi Tolak Terima Gaji Jika Terpilih, Berapa Sih Besaran Gajinya?  http://akurat.co/ekonomi/id-590770-read-prabowosandi-tolak-terima-gaji-jika-terpilih-berapa-sih-besaran-gajinyaÂ â€¦|prabowo sandi tolak terima gaji pilih besar gaji| prabowosandi tolak terima gaji teilih besaran gajinya|kesejahteraan
817|ekonomi|gaji|positif|Dengan memilih dan coblos NO 2 @Prabowo @sandiuno Maka anda sama dengan Infaq 5th  Karna gajinya prabowosandi di infaqkan kepada kaum dhuafa dan anak yatim di in ah indonesia #JatimMantapPilihPrabowo #JatimMantapPilihPrabowo pic.twitter.com/zPNo3e1eO2|pilih coblos 2 infaq karna gaji prabowosandi infaqkan kaum dhuafa anak yatim indonesia| memilih coblos infaq gajinya prabowosandi infaqkan kaum dhuafa anak yatim indonesia|kesejahteraan
820|ekonomi|gaji|negatif|Kampret mah ga perlu digaji...|kampret mah ga gaji| kampret mah digaji|kesejahteraan
825|ekonomi|harga|positif|Komentarnya bagus. Tapi alangkah indshnya jika ibu bilang, Jokowi lawan sang penantang. Gosipan warung juga aspirasi masyarakat, indahnya saling menghargai #nasehatbukanpakar https://twitter.com/GoDisko/status/1117106344991936512Â â€¦|komentar bagus alangkah indshnya bilang jokowi lawan tantang gosip warung aspirasi masyarakat indah harga| komentarnya bagus alangkah indshnya bilang jokowi lawan penantang gosipan warung aspirasi masyarakat indahnya menghargai|kesejahteraan
828|ekonomi|gaji|negatif|wkwkwkk... uang gaji dari LN buat apa..?? sampai habis di Indonesia|uang gaji ln habis indonesia| wkwkwkk uang gaji ln habis indonesia|kesejahteraan
830|ekonomi|ekonomi|netral|Pun dari hal yang diutarakan Jokowi kemaren, eSports sendiri memang belum berkontribusi untuk perekonomian Indonesia karena gamenya sendiri bukan produksi gamedev lokal. Tapi tingginya antusiasme menunjukkan potensi yang bisa dibina oleh pemerintah seperti olahraga lainnya.|utara jokowi kemaren esports kontribusi ekonomi indonesia gamenya produksi gamedev lokal tingi antusiasme tunjuk potensi bina perintah olahraga lai| diutarakan jokowi kemaren esports berkontribusi perekonomian indonesia gamenya produksi gamedev lokal tingginya antusiasme potensi dibina pemerintah olahraga|kesejahteraan
831|ekonomi|ekonomi|netral|sby di singapur yah, video yg nyebar itu video lawas Apapun itu tak masalah jika prabowo menyalahkan pemerintahan sebelumnya tapi akam coba perbaiki. Gaji akan disumbangkan meski tunjangan2 lebih besar no problem yg penting niat nya dl, sapa tahu tunjangannya jg disumbangkan.  https://twitter.com/Metro_TV/status/1117376960433233920Â â€¦|sby singapur video nyebar video lawas apa prabowo salah perintah akam coba baik gaji sumbang tunjang problem niat sapa tunjanganya sumbang| sby singapur video nyebar video lawas apapun prabowo menyalahkan pemerintahan akam coba perbaiki gaji disumbangkan tunjangan problem niat sapa tunjangannya disumbangkan|kesejahteraan
837|ekonomi|ekonomi|positif|Prabowo-Sandi Tak Akan Ambil Gaji Sepeser Pun Jika Terpilih  Dua orang yang sudah usai dengan dunianya... Tinggal fokus pada panggilan Ibu Pertiwi sbg sikap patriotik dan nasionalis.  Keren... Inilah salah satu alasan gw #GuePilihPrabowoSandi #UASdifitnahKejiDanBrutal|prabowo sandi ambil gaji peser pilih orang dunia tingal fokus pangilan pertiwi sbg sikap patriotik nasionalis keren salah alas| prabowosandi ambil gaji sepeser teilih orang dunianya tinggal fokus panggilan pertiwi sbg sikap patriotik nasionalis keren salah alasan|kesejahteraan
843|ekonomi|gaji|positif|Komitmen PRABOWO-SANDI akan memberikan gajinya kepada kaum Dhuafa.  Alhamdulillah Subhanallah Ini sejarah Presiden & Wapres Indonesia.  Cc, @GunRomli @Dennysiregar7 @permadiaktivis_ pic.twitter.com/KXBwZmYxt6|komitmen prabowo sandi gaji kaum dhuafa alhamdulilah subhana sejarah presiden wapres indonesia| komitmen prabowosandi gajinya kaum dhuafa alhamdulillah subhanallah sejarah presiden wapres indonesia cc|kesejahteraan
