id|sentimen|clean_tweet|sentimen_score_lb|sentimen_lexicon|sentimen_class_svm_raw|sentimen_class_svm|attribute
878|negatif| buka mata beli saham indosat rugi trilliuanan jmn jokowi infrastruktur bbm harga indonesia banggain wowo cerai pecat gaji karyawan sndri dbyr menghina rakyat ujungnya sumbangan raja hoax|-0.015760988380107834|negatif|0|negatif|lapangan kerja
879|positif| bangga membangkitkan usaha ekonomi kerakyatan dialog wirausaha ketum penggerak pepes okoce lokasi muding denpasar titik fjakarta|-0.0014151572735953122|netral|2|positif|lapangan kerja
880|negatif| horang kaya mah bebas butuh gaji butuh lahan jabatan gantinya|0.0057858023924936535|netral|0|negatif|lapangan kerja
881|positif| jokowi memerintah harga stabil terjangkau janji prabowosandi taruhan kku janji kenyataan|0.015300673480212346|netral|2|positif|lapangan kerja
882|netral| jokowi pancasila harga mati|0.023205039669025363|positif|1|netral|lapangan kerja
884|positif| senjata dipakai menskak mat apalg urusan pajak jokowi berusaha tetep didlm jalur gemes lihatnya|0.006199200753776235|netral|2|positif|lapangan kerja
888|netral| pancasila nkri harga mati ganggu gugat|-0.033707827405923235|negatif|1|netral|lapangan kerja
889|negatif| ekonomi digital prabowo mengerti|0.023629542585702896|positif|0|negatif|lapangan kerja
890|netral| pengamat pertumbuhan jokowi laksanakan pemerataan keadilan ekonomi|0.05252357106307687|positif|2|positif|lapangan kerja
896|negatif| ekonomi kehidupan buruh menunggu realisasi janji tgl februari dihadapan perwakilan istana berharap|0.02187355764593602|positif|0|negatif|lapangan kerja
898|negatif| bajingan tengik disembah lengser jokowi dableg fokus ekonomi pertahanan indonesia mobile legend|-0.08954477343539564|negatif|0|negatif|lapangan kerja
911|negatif| jam tangan harga rb ganti talinya rb gimana jokowi|0.0007659849136310503|netral|1|netral|lapangan kerja
928|netral| jokowi diprediksi indonesia negara ekonomi terkuat nomor didunia diprediksi indonesia negara penebar berita hoax nomor didunia|-0.00470873970032596|negatif|1|netral|lapangan kerja
940|netral| capres jokowi tegaskan pancasila harga mati|0.029307639186030607|positif|1|netral|lapangan kerja
942|positif| sandi prabowo pembisnis gaji presiden ambil bisnis fanatik memfitnah orang percaya search google harta prabowo sandi|0.004562503897904092|netral|2|positif|lapangan kerja
945|positif| prabowo sandi mengambil gajinya sumbangkan yatim duafa niat kesejahteraan rakyat semoga allah mudahkan langkah presiden wakil presiden ri berkahi allah aamiin|0.008594463467386102|netral|2|positif|lapangan kerja
954|negatif| cagar alam kamojang turunkan statusnya ekonomi presiden membiarkan mempertahankan hmmm|-0.008560299656499511|negatif|0|negatif|lapangan kerja
963|netral| tenang sandiaga tanah suci prabowo lakukan warta ekonomi|0.024123671876081342|positif|1|netral|lapangan kerja
969|netral| debat final pilpres analis politik ekonomi jokowi kritik kebijakannya|-0.01972029244533522|negatif|1|netral|lapangan kerja
976|negatif| mengeluh sandiaga sampe skrg dapet cashback ovo tokped jarang gratis ongkir tlg jokowi bukti ekonomi sulit nama bobby domisili gresik malang|-0.01965755713192964|negatif|0|negatif|lapangan kerja
982|negatif| mengatasi cad membangun industri nasional murni milik entrepreneur indonesia membangun kedaulatan pangan energi ekonomi|0.023694396323681786|positif|0|negatif|lapangan kerja
986|netral| syamsuddin jokowi pencapaian ekonomi diukur contoh sandiaga nurjanah|0.02049693808155794|positif|1|netral|lapangan kerja
993|negatif| nanya seriusan liat debat semalam presiden jokowi ngerti ekonomi presiden|0.011448484948479198|netral|0|negatif|lapangan kerja
1000|positif| ekonomi makro tamparan keras pelaku usaha|-0.012715945800558905|negatif|1|netral|lapangan kerja
1001|netral| jokowi temui raja salman warta ekonomi|0.013889770363217918|netral|1|netral|lapangan kerja
1003|positif| berani mengganti bidang ekonomi hukum srek cawapres mengurangi kecepatan pemerintah tetep optimis|0.03394520453112653|positif|2|positif|lapangan kerja
1004|netral| jokowi membantah pembangunan infrastruktur terencana matang menurutnya pembangunan infastruktur tahap pembangunan ekonomi makro|0.002343696584717922|netral|2|positif|lapangan kerja
1006|netral| pengeloalan ekonomi makro agregat produksi sektor primer pertanian pertambangan perkebunan pengelolaan ekonomi makro semudah membalikkan tangan jokowi hotel sultan jakarta minggu|0.004046608573630002|netral|1|netral|lapangan kerja
1007|netral| jokowi ekonomi diperhatikan pengelolaan ekonomi mikro ekonomi makro|0.035541535970141216|positif|1|netral|lapangan kerja
1011|netral| calon presiden capres nomor urut joko widodo pendapat calon presiden nomor urut prabowo pengelolaan ekonomi indonesia salah arah|-0.004054119021880938|netral|1|netral|lapangan kerja
1012|negatif| goblok game dimain anak pengaruhnya ekonomi langsung anak skrg suka main game menghilangkan niat kreatifitas aktifiktas ujungnya sdm periode kedepan jokowi fokus sdm|-0.03242929069215598|negatif|0|negatif|lapangan kerja
1023|netral| jokowi mantabkan ekonomi prabowo salahkan|-0.0459037558685446|negatif|1|netral|lapangan kerja
1027|negatif| ekonomi bgmn masyarakat tumbuh aplgi merata presiden hutang meningkat rakyat indonesia membayarnya merata rakyat kartu pra kerja tka china kerjaan please muak|-0.0004810280192754428|netral|0|negatif|lapangan kerja
1032|positif| sabang merauke bhineka tunggal ika beragam indonesia nkri dijaga idiologi pancasila dirubah harga mati|6.775178130918092e-05|netral|2|positif|lapangan kerja
1033|negatif| pilih jokowi dibegoin liat harga iya harga gaji gaji kerja ngabisin kopi pantry kantor heran|-0.017869469741416358|negatif|0|negatif|lapangan kerja
1035|netral| mahar sederhana jokowi iriana menikah desember solo mahar pernikahan jokowi iriana sederhana mahar alat salat alquran cincin kawin harga cincin kawin ribu|0.006547433423882333|netral|1|netral|lapangan kerja
1042|positif| trimakasih trimakasih trimakasih prjuangan pelan alhmdllh masy ujung ind merasakan manfaat infrastruktur senang pajak bayar negara dipakai|0.024267476228291385|positif|2|positif|lapangan kerja
1049|positif| dampak ekonomi langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pertumbuhan pdb nilai ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat|0.008255816690495183|netral|2|positif|lapangan kerja
1053|netral| bumn benteng ekonomi negara|-0.0009700442056692962|netral|1|netral|lapangan kerja
1054|netral| jokowi tegaskan nkri bhineka tunggal ika harga mati|0.01824801404268387|netral|1|netral|lapangan kerja
1056|netral| tenang prabowo didoain ulama warta ekonomi|0.02037297634778493|positif|1|netral|lapangan kerja
1057|positif| aamiin allah berilah kesempatan memimpin indonesia berilah kesempatan membantu memperbaiki ekonomi indonesia aamiin|0.017285133981576176|netral|2|positif|lapangan kerja
1059|negatif| sekarng timpang tidur kali rakyat teecah bela priode jaman sby rakyat adem adem ekonomi berjalan|0.002880771885020689|netral|0|negatif|lapangan kerja
1060|positif| jujur akupun tau bedanya ekonomi makro ekonomi mikro sekua orang memperdebatkan salahnya sandiaga uno sanggah jokowi diem mudeng|-0.014344496667781863|negatif|2|positif|lapangan kerja
1063|negatif| bocor sandi oce bankrut keluhan orang dijadikan referensi ekonomi juta orang akal sehatnya hilang|-0.04352554630721744|negatif|0|negatif|lapangan kerja
1064|positif| debat jokowi menasehati paslon pengelolaan ekonomi makro membuktikan jokowi menguasai ekonomi|0.01988361519559188|positif|1|netral|lapangan kerja
1067|positif| merdeka harga bbm papua bikin jokowi melawan mafia jokowi nyinyir pade|-0.01118226481886307|negatif|2|positif|lapangan kerja
1068|negatif| antek asing pki ekonomi amburadul harga raja hutang plongaplongo sekolam berisik prabowo bilang salah jokowi klean prabowo prabowo|-0.015541657615204015|negatif|0|negatif|lapangan kerja
1074|negatif| ekonomi salah arah disalahkn wowo presiden presiden seblm jokowi pribadi buktinya wowo menyalahkn sby|-0.0038605034031740796|netral|0|negatif|lapangan kerja
1075|netral| maksimal rakyat membayar pajak harga rendah coba pikir kali|0.008678937302789565|netral|1|netral|lapangan kerja
1076|negatif| ucapan pernyataan bowo kesalahan orientasi ekonomi negeri presiden jokowi sungguh luka tersendiri demokrat|-0.00819583581540442|negatif|1|netral|lapangan kerja
1082|positif| nyo buka youtube dngerin lg ditanyain jokowi pembahasan e sport pokok utamanya adl ekonomi digital mobile legend salah contoh|-0.021317457766184968|negatif|2|positif|lapangan kerja
1086|positif| jokowi harga mati seprti nkri|0.017403779751769027|netral|2|positif|lapangan kerja
1092|negatif| coba cek ktp tulisan ekonomi kaya miskin trus pekerjaan pengangguran alamat rumah asli kontrakan butuh kartu e ktp disempurnakan gampang ditipu polos bego|-0.02751557578024931|negatif|0|negatif|lapangan kerja
1097|negatif| ngomong mudahnya janji ekonomi tumbuh diatas omongane sehat jok|0.02613500978562429|positif|0|negatif|lapangan kerja
1098|negatif| seandainya prabowo presiden amit amit janjijanjinya terwujud ekonomi makan merosot nyalahin pemerintah jo sby|0.003097300638424188|netral|0|negatif|lapangan kerja
1100|netral| jokowi pertumbuhan ekonomi disyukuri kufur nikmat|0.011912956611036392|netral|1|netral|lapangan kerja
1101|positif| sah suara april jokowiamin harga mati nkri maju|0.011394523721021671|netral|2|positif|lapangan kerja
1102|positif| capres bilang didebat ekonomi indonesia salah salah pemimpin penggemar salahkan jokowi bosmu bilang salah jokowi|-0.0385417347707921|negatif|2|positif|lapangan kerja
1106|negatif| harga tiket pesawat menggila tolonglah rakyatmu|0.022741894277220363|positif|2|positif|lapangan kerja
1109|positif| rakyat jelata rakyat kalangan bwh harga sembako kuasai pemerintah kuasai mafioso menguasai harga mhn trm ksh|0.015652430536679158|netral|2|positif|lapangan kerja
1122|positif| basicnya pengusaha mencakup perusahaan uno paham ekonomi makro pengelolaan negara kasih contoh kesusahan ngakak dengernya|0.02844495298065507|positif|2|positif|lapangan kerja
1126|positif| pancasila harga mati bravo presiden|0.021080250340004318|positif|2|positif|lapangan kerja
1128|negatif| basicnya pengusaha menangani ekonomi makro jabawan uno sampe jokowi kesal|0.0048655569782330346|netral|2|positif|lapangan kerja
1129|netral| ekonomi indonesia merosot prabowo|-0.01139655659710773|negatif|1|netral|lapangan kerja
1131|netral| ekonomi indonesia amburadul prabowo|0.006161971830985915|netral|1|netral|lapangan kerja
1143|netral| post pengamat tanggapi positif pertumbuhan ekonomi era jokowi capai target|0.031949479023819394|positif|1|netral|lapangan kerja
1144|negatif| prabowo lupa ekonomi indonesia hancur suharto menjajah indonesia dilengser rakyat prabowo menantu suharto|-0.00432647657380614|netral|0|negatif|lapangan kerja
1148|negatif| dengar perdebatan presiden ri malam menyebut mobile legend game upgrade level tau tujuan debat bahas bangsa ekonomi terkait uang nilai ekonomis negara pembuat aplikasi game|0.017693905956954095|netral|0|negatif|lapangan kerja
1151|netral| jk berusaha keras berjuang keras rangka mengembalikan watak asli pembangunan negara indonesia bertumpu prtmbuhan ekonomi sjtp bertumpu pemerataan prtmbuhan ekonomi jokowi memaparkan visimisi debat|-0.009641647863581623|negatif|1|netral|lapangan kerja
1163|positif| prabowo sandi kaya gaji tunjangan setahun apanya dibandingkan penghasilan usaha teko dituang ngeluarin isi dalamnya pikiran negatif negatif gini|-0.032290520789859826|negatif|2|positif|lapangan kerja
1165|netral| skak mat prabowo sandi amburadul ekonomi macro micro memangnya nkri dihuni segelintir orang|0.00181483812502012|netral|1|netral|lapangan kerja
1169|netral| ekonom csis fajar hirawan faktor eksternal menyebabkan pertumbuhan ekonomi jangka sulit dicapai|0.017126594925046233|netral|1|netral|lapangan kerja
1178|netral| jokowi vs sandi debat ekonomi makro mikro pahami|-0.015146024348366538|negatif|1|netral|lapangan kerja
1181|netral| prabowo ekonomi ri salah arah salah presidenpresiden jokowi via|-0.047403367364905656|negatif|1|netral|lapangan kerja
1184|netral| debat terbuka sandi dinilai kuasai ekonomi jokowi paksa bicara digital|0.016136373373713698|netral|1|netral|lapangan kerja
1185|positif| sejujurnya setuju gimana debat kemarin debat capres tonton menurutku jokowi ngomongnya e e ngerti teori ekonomi mikro makro penanganannya dsb bangga|0.012814191080737029|netral|1|netral|lapangan kerja
1186|netral| detikdetik prabowo celingak celinguk paham ekonomi makro mikro simak|0.07632622476857379|positif|0|negatif|lapangan kerja
1187|netral| wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden|-0.013709517609239294|negatif|1|netral|lapangan kerja
1195|negatif| ps bolakbalik menyinggung deindustrialisasi anehnya menyalahkan salah arahnya pembangunan ekonomi indonesia terlepas andil presiden jokowi|-0.02338695540408432|negatif|0|negatif|lapangan kerja
1201|negatif| paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan mantap pilih|0.0165125229960933|netral|2|positif|lapangan kerja
1203|positif| mantap pilih paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan|0.016512522996093303|netral|2|positif|lapangan kerja
1206|netral| kabar menarik sepekan jokowi kena hoaks permainan harga tiket pesawat kabar|0.013522280993066715|netral|0|negatif|lapangan kerja
1209|negatif| obrolan ngalor ngidul blas urusannya mobile legends ekonomi nasional mengada kejauhan banget bicara industri kreatif kreasi nilai ekonominya diekspor dijual jokowi semalem|0.06327770366054479|positif|0|negatif|lapangan kerja
1210|negatif| heran prabowo bilang tingkatkan penerimaan pajak sandi bilang menghapus pajak pengusaha bertolak kebijakan coba dengar ulang debat pajak|-0.018713003686267098|negatif|1|netral|lapangan kerja
1213|positif| yup gini diskusinya enak tambahan ukuran ttp kualitasnya tingkat prioritasnya target pemerataan pembangunan pulau jawa mgkn mjd prior pemerintah menumbuhkan bibit pertumbuhan ekonomi|0.003551588859270761|netral|2|positif|lapangan kerja
1222|negatif| logika beikir andre jeblok caleg dki lantas lapangan mikirnya selangkah perekonomian dunia serba sulit ngotot harga pupuk murah membunuh pabrikan disubsidi mikir keuangan negara|-0.004591023457017738|netral|1|netral|lapangan kerja
1232|netral| cek harga jokowi perbaiki pasar|0.033419794706503345|positif|1|netral|lapangan kerja
1235|positif| pemerataan pembangunan jokowi bukti jokowi kemajuan kawasan ekonomu kusus industri pariwisata barang kerajinan memperjuangkan ekonomi indonesia|0.019366079424610667|positif|2|positif|lapangan kerja
1236|negatif| segmen debat ekonomi syariah kemarin berbobot jokowi bikin halal park gbk uno menyinggung indonesia salah pengimpor produk halal terbesar hello produk halal dasarnya produk diharamkan|-0.020713893753868364|negatif|0|negatif|lapangan kerja
1246|positif| pertumbuhan ekonomi diimbangi pemerataan jokowi|0.0008479448117275079|netral|2|positif|lapangan kerja
1259|negatif| teori mabok prabowo sandi pangan murah petani makmur murah harga beli petani murah petani makmur makmur gerombolan ngibul|0.028372277989802155|positif|0|negatif|lapangan kerja
1272|netral| menayalahkan bowo menyebut kondisi ekonomi indonesia salah arah kesalahan presidenpresiden jokowi|-0.03094145949101773|negatif|1|netral|lapangan kerja
1274|netral| prabowo naikkan tax ratio jokowi shock ekonomi|0.01911339833875045|netral|1|netral|lapangan kerja
1290|netral| indonesia negara ekonomi terkuat keempat dunia langkah menghadapi rintangan jokowi gelora karno gbk jakarta sabtu|-0.01892984493373654|negatif|1|netral|lapangan kerja
1292|negatif| pertumbuhan ekonomi angka menyaingi sby prabowo impor ekspor|0.020864983535435363|positif|0|negatif|lapangan kerja
1295|netral| mengembangkan ekonomi desadesa menciptakan program dewidewi desa wisata dedidedi desa digital|0.009094818387861126|netral|1|netral|lapangan kerja
1301|negatif| ekonomi tumbuh pemerataan eeeee ketimpangan piye boss|0.004533791898678896|netral|1|netral|lapangan kerja
1311|netral| paslon beradu gagasan menjamin partisipasi peremuan kegiatan ekonomi masingmasing mengangkat ide dewidedi langkah pas|0.008713296736710119|netral|1|netral|lapangan kerja
1313|negatif| ngomongin esports sadar harga build pc mahalnya ampun turunin dollar coba biar anak indo gampang pc bagus|0.06288176131572598|positif|0|negatif|lapangan kerja
1315|netral| tim prabowo sandi tlg turunkan harga listrik gas lpg bbm air pdam pajak motor pupuk bibit unggul bangun perbaiki jalan jalan daerah daerah rusak indonesia|-0.02129294545531437|negatif|1|netral|lapangan kerja
1318|negatif| janji kampanye jokowi fatal kartu sembako murah pernyataan jokowi bilang duludulu harga sembako murah buktinya impor klaim tingkat konsumsi masyarakat terganggu like f bikin kartu|0.007487907800881434|netral|0|negatif|lapangan kerja
1319|negatif| kecwa sbgai milenial prabowo lemah bicara digital esport pasar ekonomi berfikir konservatif dunia looo|-0.005973171769066667|negatif|0|negatif|lapangan kerja
1321|positif| smart bantu mengoreksi memperbaiki berjalan mengolok olok infrastruktur memadai kedepan industrialisasi tercipta smp indo ekonomi indonesia maju pesat berdampak indonesia|0.011405651508159123|netral|2|positif|lapangan kerja
1322|positif| patahana oposisi data suka salah nyebut data rakyat simpati suka presiden bahas esport ekonomi makro berdampak mikro prabowo sandi hadir memperbaiki|-0.013250478443490471|negatif|2|positif|lapangan kerja
1323|negatif| pantes kampret orang goblok coba belajar pakar pakar ekonomi kasih pemaparan biar tau gimana berbisnis|-0.0125910890830138|negatif|0|negatif|lapangan kerja
1325|positif| akui janjijanji prabowo spesifik janji harga sembako murah mekanismenya gimana dikasih tau masyarakat masyarakat oportunis mikirnya kagak nyentuh kehidupan langsung|0.007904685308382457|netral|2|positif|lapangan kerja
1326|positif| kemenangan indonesia kemenangan prabowo sandy indonesia makmur kedaulatan ekonomi pangan tps kedaulatan negara tps|0.035825475808371636|positif|2|positif|lapangan kerja
1329|positif| isu murahan salah contoh minimnya kreativitas kubu hoax fitnah pecahbelah mudah mentah sayangnya harga partai sosmed berkomitmen clean n clear|-0.07904030624792882|negatif|2|positif|lapangan kerja
1330|negatif| how repair that shit dude prabowo menurunkan harga sembako program liat program jokowi menurunkan harga sembako kartu sembako murah program konkret|0.0076618221986567685|netral|0|negatif|lapangan kerja
1331|negatif| mengeluh abdillah presiden jokowi pacar tua penampilannya kebijakan jokowi beihak pacaran mudah ngoceh sandi mengatasi penuaan pacar harga kosmetik mahal|0.048027618467703266|positif|0|negatif|lapangan kerja
1337|positif| saudara saudara sebangsa setanah air bangga indonesia negeri indah permai kaya ragam budaya adat istiadat dikagumi dunia harta ternilai harganya dinilai segunung emas|0.0393941777115012|positif|2|positif|lapangan kerja
1343|netral| dukung prabowo dahlan iskan jokowi gagal penuhi janjinya bidang ekonomi cc|-0.005296650237202993|negatif|1|netral|lapangan kerja
1346|netral| prabowo ekonomi ri salah arah salah presidenpresiden jokowi|-0.047403367364905656|negatif|1|netral|lapangan kerja
1348|positif| debat jokowi menguasai jalannya debat dimana beliau tegaskan lawanya ekonomi makro mikro|0.017531340016692203|netral|1|netral|lapangan kerja
1351|negatif| presiden menganggap mainan bocah solusi ekonomi nasional habis jokowi|0.014107371769554997|netral|0|negatif|lapangan kerja
1355|negatif| ngajarin ekonomi mikro makro raja bisnis lupa prabowo sandi pengusaha top|0.006348468356136835|netral|0|negatif|lapangan kerja
1361|positif| esport lg buming hobi dipertandingkan dibanyak negara asian games asean games millenial banget bicara pemerataan kesejahteraan calon elite gaji karyawannya terkatung jokowi mempraktekkan|0.034842789924051584|positif|0|negatif|lapangan kerja
1363|positif| garis jokowi ekonomi digital dalamnya bisnis games pembuat game pemain game lbh simplenya buka playstore ekonomi digital jokowi mnyebut salah satunya|-0.0027694032921197482|netral|0|negatif|lapangan kerja
1365|negatif| santun pertumbuhan ekonomi|0.09056765311758506|positif|0|negatif|lapangan kerja
1372|positif| yaelaah jokowi nurunin harga butuh perhitungan cermat matang asalan|0.026404711315237923|positif|1|netral|lapangan kerja
1374|netral| debat malam capres nomor urut perekonomian indonesia salah arah ditandai mengalirnya kekayaan negeri temukan kesesuaian pernyataannya|0.0008663420743830753|netral|1|netral|lapangan kerja
1376|negatif| namanya wowo menuding sby dibalik kesalahan ekonomi indonesia teguh dengerlah wowo|-0.09363334444862643|negatif|0|negatif|lapangan kerja
1377|negatif| rakyat butuh fundamental ekonomi pangan sandang papan digital model mobile legend timeout pencitraan|0.02971240632614625|positif|0|negatif|lapangan kerja
1378|netral| esports jokowi prabowo sandiaga idn times jokowi ekonomi digital esport prabowo|0.00754527162977867|netral|1|netral|lapangan kerja
1385|negatif| sayang jokowi membahas ekonomi digital kegunaan multifungi ektp|0.03862609729933412|positif|0|negatif|lapangan kerja
1388|negatif| prabowo harga petani harga konsumen murah menutupi kerugian negara uang darimana masak iya prinsip perdagangan beli mahal jual murah hoaks gaada namanya pedagang beli mahal jual murah hehe|0.012464041315957963|netral|0|negatif|lapangan kerja
1391|positif| bukti keikhlasan mengabdi rakyat bangsa n negara rela mewakafkan jiwa raga harta pikiran pamrih jgnkan rela menerima gaji sbg presiden n wapres masyaaallah pemimpin ditunggu slm insyaaallah berkah aamiin|0.018725859224565645|netral|2|positif|lapangan kerja
1395|negatif| jokowi pinter ngeles gagal bangun perekonomian pake alasan ekonomi makro pertumbuhan perekonomian terendah stuck pake alasan ekonomi makro emang jaman presiden ekonomi makro|-0.0015967741749297786|netral|0|negatif|lapangan kerja
1399|negatif| strategi cebong gampang meneriaki orang hoax bilang orang pesimis prabowo sandi optimis ngeles ekonomi makro zaman sby ekonomi makro listrik murah harga sembako murah pembangunan|0.002072686035772528|netral|0|negatif|lapangan kerja
1410|negatif| namanya wowo salah bowo pembangunan ekonomi indonesia salah arah terlepas andil presidenpresiden jokowi dengerlah wowo|-0.033951216383626734|negatif|0|negatif|lapangan kerja
1413|positif| dutarakan sandi drasakan masyarakat jkw ngeles kebijakan beliau memerintah ekonomi mikro makro diutarakan sandi jkw nangkep|0.02690670999343864|positif|2|positif|lapangan kerja
1414|netral| capres nomor urut prabowo subianto menyebut kesalahan ekonomi indonesia kesalahan calon presiden petahana jokowi salah presidenpresiden|-0.03333981435755943|negatif|1|netral|lapangan kerja
1416|netral| dasar negara ideologi pancasaila nkri bhineka tunggal ika uud final harga mati diganggu gugat jokowi|-0.019721139177855427|negatif|1|netral|lapangan kerja
1421|positif| pengaruhnya gblk game peluang bisnis menciptakan lapangan kerja jepang game salah penggerak ekonominya negara ambil pajak lumayan|-0.013270738150217523|negatif|0|negatif|lapangan kerja
1422|netral| jokowi serang sandiaga ekonomi makro berdasarkan keluhan|-0.02508112489880084|negatif|1|netral|lapangan kerja
1423|negatif| tolol berlapis miraprojo ekonomi bangsa lari game hancur generasi klok model kayak gini indonesia ekonominya berkutet|-0.015442985743764872|negatif|0|negatif|lapangan kerja
1447|positif| rupiah gaji diambil negara rakyat miskin n dhuafa ragu|-0.028006937375627244|negatif|2|positif|lapangan kerja
1450|netral| prabowo kebijakan ekonomi salah presiden objektif|0.010240054780516|netral|1|netral|lapangan kerja
1455|negatif| bahas ekonomi lap pekerjaan mosok sekelas preaident amatiran emang gag ngerti gag kelas|-0.0005580782176445328|netral|0|negatif|lapangan kerja
1477|negatif| syok ekonomi tax ratio kilat keliru|0.06815135091595323|positif|0|negatif|lapangan kerja
1478|positif| setuju bats bilng memalukan ngerti ekonomi digital game interaktif dota namanya ngambil peluang ekonomi jkw ambil peluang kemajuan game bego bilang faedah|0.0052783357461003285|netral|0|negatif|lapangan kerja
1482|positif| setuju pemerintah kasih kemudahan kitanya gag usaha kreatif usaha beras organik lokal harganya mahal beras lancar|0.017439604339929242|netral|2|positif|lapangan kerja
1488|positif| prabowo sandi ekonomi kerakyatan|0.01595363849765258|netral|1|netral|lapangan kerja
1491|positif| pembangunan ekonomi pemerintah sektor maritim nelayan didukung penuh bank mikro tuan rumah negaranya april coblos jokowikma|-0.0028474188447104|netral|2|positif|lapangan kerja
1497|netral| arah ekonomi indonesia salah presiden jokowi|-0.03036190329797601|negatif|1|netral|lapangan kerja
1499|negatif| partainya menangkap tandatanda langit digituin berkali kali ngejogrog disitu segilintir orang membenci jokowi direndahkan harga|-0.0068548134843731574|negatif|0|negatif|lapangan kerja
1507|negatif| uang bos hutang listrik subsidi bahan bakar subsidi pangan subsidi gaji asn menaikan pajak musti nunggu prabowo presiden jawabannya gelar profesor dimana|0.011972128450794121|netral|0|negatif|lapangan kerja
1531|positif| fyi digital ekonomi paparkan cawapres lakukan era pemerintahan solusi tawarkan paslon jalani paparkan debat final mala|-0.013719782419331509|negatif|2|positif|lapangan kerja
1540|negatif| salah pemerintah hukumnya ketat contohin kaya singapore knp pemerintah gaji tugas pemerintah bertanggung rakyatnya sanggup pemimpin paham makna pemimpin|0.035543323821411066|positif|2|positif|lapangan kerja
1547|negatif| kasian sadar indonesia kalaian tau tidk boneka pajang dtmbah pemimpin buktinya hancur ekonomi indonesia|0.0446956904395472|positif|0|negatif|lapangan kerja
1551|negatif| goblok kau emang kebangetan otak dipakai mikir manfaat otak pantat sekelas petahana mikirin e sport ekonomi carut marut kebanyakan makan tai kau|-0.014113689957858912|negatif|0|negatif|lapangan kerja
1555|negatif| hidup jokowi lemah ilmu ekonomi biuktinya nilai rupiah menjunam expor merosot harga sandang pangan monopoli keturunan tionghoa|0.004579911355217273|netral|0|negatif|lapangan kerja
1566|netral| prabowo debat menyebut ekonomi deindustrialisasi menimpa indonesia khusus prabowo menyebut kesalahan presidenpresiden jokowi|-0.0095217993847449|negatif|1|netral|lapangan kerja
1568|positif| lihat cuplikan debat semalam tau pemerataan ekonomi susu makan anak sd sma pagi salut|0.011656385596546723|netral|0|negatif|lapangan kerja
1576|netral| era pemerintahan jokowi pemerataan ekonomi|-0.000603092620519776|netral|1|netral|lapangan kerja
1579|positif| daniel menangkap prabowo kesalahan langkah perbaikan ekonomi nasional salah arah|-0.02719534171000849|negatif|2|positif|lapangan kerja
1583|positif| nyatnaya pemerinta era jokowi mendukung perkembangan ekonomi digital|0.007252019805241013|netral|2|positif|lapangan kerja
1589|negatif| gagasan jokowi smlm didebat ekonomi digital bikin ekonomi real bikin game mobil legenda return esemka|0.026330573649040068|positif|0|negatif|lapangan kerja
1590|netral| mengeluhkan ekonomi deindustrialisasi|-0.15249832327297114|negatif|1|netral|lapangan kerja
1592|netral| asosiasi pengusaha bumiputera nusantara indonesia asprindo beranggota umkm dukung capres prabowo sandi program bebaskan pajak usaha keuntungan m|0.0063606580909359705|netral|1|netral|lapangan kerja
1593|netral| jngn bahas prabowo kesalahan slh sumberdaya ekonomi tanah air udara frekwensi sesuai uud asli dikelola negara seluasnya rakyat|-0.0037087211207080494|netral|1|netral|lapangan kerja
0|negatif| indonesia dihargai bangsa asing berita hoax buatan penguasa|-0.022599143199921158|negatif|0|negatif|kesejahteraan
1|netral| batuan langka tasbih jokowi hadiah habib luthfi seharga mercy|0.004833022003883038|netral|1|netral|kesejahteraan
8|netral| iya bener aa mantap pilihan pemimpin solusi menyalahkan pemimpin dismash bowo koalisi mengantam tmn koalisi plg pilih pemimpin rajin ibadah wajib ngaji jumatan|0.014413168424878487|netral|2|positif|kesejahteraan
9|negatif| prabowosandi sepakat ambil gaji negara susah|-0.035134787450437265|negatif|0|negatif|kesejahteraan
11|positif| calon presiden jokowi program kartu pra kerja insentif kurun gaji cumacuma masyarakat beenghasilan|0.01307008901305442|netral|2|positif|kesejahteraan
15|netral| mantulz mengisi tenang umroh kel tercinta istri anak ahirnya keluarga asset plg berharga sehat sll pakdeee|0.06222900520556837|positif|1|netral|kesejahteraan
19|positif| prabowo tni puluhan ambil gajinya serupiah sandi wagub susah cari orang ambil gaji hasil kerja negara|-0.015683944019443532|negatif|2|positif|kesejahteraan
21|negatif| teilih prabowosandiaga janji ambil gaji orangorang superkaya rendah hatilah berkonotasi angkuh|-0.012184408904418841|negatif|2|positif|kesejahteraan
31|negatif| polri gakan ladenin pulisi pulisi gaji pake duit bukaan rakyat lapor tunggu ganti presiden|0.00732510962580103|netral|0|negatif|kesejahteraan
32|negatif| baguslah pendukung jokowi tebang pohon golok gergaji ranting pohon elektabilitas jokowi nyungseb lawan politiknya pendukung tolol dipelihara dasar ebong|-0.0061456880779310686|negatif|0|negatif|kesejahteraan
40|netral| orang negeri menghargai prestasi jokowi dinegaranya mencaci|-0.039141189856732365|negatif|1|netral|kesejahteraan
