id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
1859|ekonomi|ekonomi|negatif|Harga diri kampret cuma sebatas kaos ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…rela panas2an, macet2an demi bisa hadir dan berfoto di kampanye JokowiðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜… pernah gak kita liat ada cebong hadir dan berfoto di kampanye wowo? NEVER ðŸ–•ðŸ˜€ðŸ˜…ðŸ˜…ðŸ˜…|harga kampret batas kaos rela panas macet hadir foto kampanye jokowi gak liat cebong hadir foto kampanye wowo never| harga kampret sebatas kaos rela panasan macetan hadir berfoto kampanye jokowi liat cebong hadir berfoto kampanye wowo never|ekonomi
1862|ekonomi|gaji|positif|Ini baru mantab ðŸ˜Ž kita butuh pemimpin yg sudah selesai dgn dirinya sendiri, mereka berdua sudah mapan tajir mlintir tdk butuh gaji ðŸ˜†|mantab butuh pimpin selesai dgn dua mapan tajir mlintir butuh gaji| mantab butuh pemimpin selesai berdua mapan tajir mlintir butuh gaji|ekonomi
1863|ekonomi|gaji|negatif|Jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji...krn gaji sekarang tdk diambil,tp dgn cara ditransfer ke rekening.Ayo pilih yg menang 01 Jokowi Amin..!|percaya dgn janji calon pimpin ambil gaji gaji ambil dgn transfer rekening pilih menang 01 jokowi amin| percaya janji calon pemimpin ambil gaji gaji diambil ditransfer rekening pilih menang jokowi amin|ekonomi
1864|ekonomi|gaji|netral|Daftar Janji Prabowo-Sandi, Gaji PNS hingga Dirikan KPK Daerah  https://www.jawapos.com/nasional/politik/14/04/2019/daftar-janji-prabowo-sandi-gaji-pns-hingga-dirikan-kpk-daerah/Â â€¦|daftar janji prabowo sandi gaji pns hinga diri kpk daerah| daftar janji prabowosandi gaji pns dirikan kpk daerah|ekonomi
1866|ekonomi|ekonomi|netral|BPN: Prabowo-Sandi akan bangun 1,5 juta rumah untuk pulihkan ekonomi - ANTARA News  https://m.antaranews.com/berita/829567/bpn-prabowo-sandi-akan-bangun-15-juta-rumah-untuk-pulihkan-ekonomiÂ â€¦|bpn prabowo sandi bangun 1 5 juta rumah pulih ekonomi news| bpn prabowosandi bangun juta rumah pulihkan ekonomi news|ekonomi
1867|ekonomi|ekonomi|positif|Pak jokowi sudah berusaha agar ekonomi kita maju rakyat sejahtera dengan adanya Dana Desa. Pak probowo dan pak sandi hanya teori saja belum bisa terjun langsung kelapangan.  Capres dan cawapres dari 1 partai. Partai pendukung dikemanakan...  #JokowiDILANjutkanLagi|jokowi usaha ekonomi maju rakyat sejahtera dana desa probowo sandi teori terjun langsung lapang capres cawapres 1 partai partai dukung mana| jokowi berusaha ekonomi maju rakyat sejahtera dana desa probowo sandi teori terjun langsung kelapangan capres cawapres partai partai pendukung dikemanakan|lapangan kerja
1868|ekonomi|penghasilan|negatif|[TOLONG JELASKAN] Kalau SIM dan STNK seumur hidup, pajak dan penghasilan negara diperoleh dari mana ya, Pak? @prabowo|tolong sim stnk umur hidup pajak hasil negara oleh| tolong sim stnk seumur hidup pajak penghasilan negara diperoleh|ekonomi
1869|ekonomi|harga|positif|Dengan niat yang tulus kami relawan di daerah siap menangkan Jokowi-Amin dan menjadikan moment di #MulaiPutihkanGBK sebagai tragedi yang paling berharga bagi bangsa dan Negara. #2019BaliJOIN #2019TetapJokowi|niat tulus rawan daerah menang jokowi amin jadi moment tragedi harga bangsa negara| niat tulus relawan daerah menangkan jokowiamin menjadikan moment tragedi berharga bangsa negara|kesejahteraan
1870|ekonomi|gaji|positif|Jika Prabowo dan Sandiaga jadi presiden dan wakil presiden, mereka akan memberikan gaji mereka kpd kaum dhuafa.  Jika gaji mereka digabungkan, dalam sebulan mereka akan mensedekahkan sebesar hampir 300 juta perbulan atau 3.6 miliar pertahun!  Berapa banyak dhuafa yg terbantu?|prabowo sandiaga presiden wakil presiden gaji kaum dhuafa gaji gabung bulan sedekah 30 juta bulan 3 6 miliar tahun dhuafa bantu| prabowo sandiaga presiden wakil presiden gaji kaum dhuafa gaji digabungkan sebulan mensedekahkan juta perbulan miliar pertahun dhuafa terbantu|ekonomi
1871|ekonomi|harga|negatif|Saya mendengar keluh kesah Bapak Supardi di Cilebut, beliau mengeluhkan harga tiket JKT48 yg mahal. Namun itu bukan salah Pak Jokowi, itu salah presiden-presiden sebelumnya.|dengar keluh kesah supardi cilebut beliau keluh harga tiket jkt mahal salah jokowi salah presiden presiden| mendengar keluh kesah supardi cilebut beliau mengeluhkan harga tiket jkt mahal salah jokowi salah presidenpresiden|ekonomi
1872|ekonomi|pajak|negatif|Bang.... 5% dr GDP yg dihitung Jokowi ttg penerimaan pajak apa benar 750 T?|bang 5 gdp hitung jokowi rim pajak 750| gdp dihitung jokowi penerimaan pajak|ekonomi
1873|ekonomi|ekonomi|positif|Mbak ini ekonomi yang ditopik jokowi pas itu ekonomi makro, yg dibahas udah derivatif ketiga, udh rata2 laju inflasi uang, bukan sekedar rakyat bisa beli spp ato gk.   Klw mikirnya cuma sandang pangan papan Indonesia kapan majunya.|mbak ekonomi topik jokowi pas ekonomi makro bahas udah derivatif tiga laju inflasi uang dar rakyat beli sp mikirnya sandang pangan papan indonesia maju| mbak ekonomi ditopik jokowi pas ekonomi makro dibahas derivatif ketiga laju inflasi uang sekedar rakyat beli spp mikirnya sandang pangan papan indonesia majunya|ekonomi
1874|ekonomi|ekonomi|negatif|Tp kata pak prabowo kesalahan ekonomi bukan pada jokowi tp kesalahan presiden ssbelum jokowi,  siapa ya presiden sebelum jokowi yg d maksud prabowo?????  Mikir keras|prabowo salah ekonomi jokowi salah presiden sbelum jokowi presiden jokowi maksud prabowo mikir keras| prabowo kesalahan ekonomi jokowi kesalahan presiden ssbelum jokowi presiden jokowi maksud prabowo mikir keras|ekonomi
1875|ekonomi|ekonomi|netral|Direktur Riset SMRC, Deni Irvani mengatakan, hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas Jokowi. Antara lain kinerja Jokowi, kualitas personal Jokowi, kondisi ekonomi dan keamanan.    https://www.voaindonesia.com/a/survei-smrc-elektabilitas-jokowi-unggul-belasan-persen-dari-prabowo/4873210.htmlÂ â€¦|direktur riset smrc den irvani hasil survei temu faktor pengaruh elektabilitas jokowi kerja jokowi kualitas personal jokowi kondisi ekonomi aman| direktur riset smrc deni irvani hasil survei menemukan faktor mempengaruhi elektabilitas jokowi kinerja jokowi kualitas personal jokowi kondisi ekonomi keamanan|ekonomi
1879|ekonomi|gaji|positif|Prabowo Sandi siap bekerja mengabdi pd Rakyat, ini dibuktikan beliau tidak akan menerima gaji serupiahpun..|prabowo sandi abdi rakyat bukti beliau terima gaji rupiah| prabowo sandi mengabdi rakyat dibuktikan beliau menerima gaji serupiahpun|kesejahteraan
1880|ekonomi|ekonomi|negatif|Menyusun sendi ekonomi itu dari yg kecil dulu mikro, jgn bicara makro, pembangunan jor-joran infastuktur tanpa mempedulikan usaha mikro sama aja bohong, ujung2 nya Import, dan ini yg tidak dilakukan Jokowi selama 4.5 tahun|susun sendi ekonomi mikro bicara makro bangun jor joran infastuktur peduli usaha mikro bohong ujung import jokowi 4 5| menyusun sendi ekonomi mikro bicara makro pembangunan jorjoran infastuktur mempedulikan usaha mikro bohong ujung import jokowi|lapangan kerja
1881|ekonomi|harga|positif|kenapa jokowi berani naikin anggaran infra besar2an, karena anggaran subsidi energi turun besar2an juga, harga minyak dunia sedang turun saat jokowi memimpin, saat yg tepat buat gak manjain rakyat, tanpa anggaran subsidi energi yg turun jokowi mustahil bisa naikin anggaran infra.|jokowi berani naikin angaran infra besar angaran subsidi energi turun besar harga minyak dunia turun sat jokowi pimpin sat gak manjain rakyat angaran subsidi energi turun jokowi mustahil naikin angaran infra| jokowi berani naikin anggaran infra besaran anggaran subsidi energi turun besaran harga minyak dunia turun jokowi memimpin manjain rakyat anggaran subsidi energi turun jokowi mustahil naikin anggaran infra|ekonomi
1882|ekonomi|gaji|negatif|Prabowo itu ngaku nasionalis tapi salah kaprah, ngomong kegedean mo korban jiwa raga segala, tapi selama ini dia sendiri diam di rumah mewah, dengan kuda-kuda mahal, punya karyawan yang gajinya gak dibayar2   Patriot ndasmulah|prabowo ngaku nasionalis salah kaprah ngomong gede korban jiwa raga diam rumah mewah kuda kuda mahal karyawan gaji gak bayar patriot ndasmulah| prabowo ngaku nasionalis salah kaprah ngomong kegedean korban jiwa raga diam rumah mewah kudakuda mahal karyawan gajinya dibayar patriot ndasmulah|ekonomi
1884|ekonomi|gaji|netral|Sandi : TPS (Tusuk Prabowo Sandi) dan Tidak Akan Mengambil Gaji Serupiah-pun..Di dunia cuma ada 5 Kepala negara yg tidak mau di gaji..Prabowo-Sandi yg ke-6 dan satu2-nya di Asia Tenggara..|sandi tps tusuk prabowo sandi ambil gaji rupiah dunia 5 kepala negara gaji prabowo sandi 6 asia tengara| sandi tps tusuk prabowo sandi mengambil gaji serupiahpun dunia kepala negara gaji prabowosandi satunya asia tenggara|ekonomi
1886|ekonomi|pajak|negatif|PKS mau bebasin pajak kendaraan, tapi capres nya pengen naikin tax ratio. Pajak mana yg bakal dikorbankan untuk nutupin pembebasan pajak kendaraan ??|pks bebasin pajak kendaran capres ken naikin tax ratio pajak korban nutupin bebas pajak kendaran| pks bebasin pajak kendaraan capres pengen naikin tax ratio pajak dikorbankan nutupin pembebasan pajak kendaraan|lapangan kerja
1888|ekonomi|ekonomi|negatif|Mebeeel piyeeee paak.. sepiii raaa? Prabowo menang mebelmu.. mebelku.. kabeh pedagang mebeel rameee dagangane.. ekonomine apik.. wong do tukuu penak.. dodolan mebel jaman jokowii ngeluu siraah.. jaman SBY jooss gandooss...|mebel piye sepi prabowo menang mebel mebel kabeh dagang mebel rame dagangane ekonomine apik do tuku penak dodol mebel jaman jokowi ngelu sirah jaman sby jos gandos| mebeeel piyeeee paak sepiii raaa prabowo menang mebelmu mebelku kabeh pedagang mebeel rameee dagangane ekonomine apik tukuu penak dodolan mebel jaman jokowii ngeluu siraah jaman sby jooss gandooss|kesejahteraan
1890|ekonomi|gaji|netral|Sandi Janji Tak Ambil Gaji, Prabowo: Kita Ingin Mengabdi -  http://siaga.id/2019/04/sandi-janji-tak-ambil-gaji-prabowo-kita-ingin-mengabdi/Â â€¦ pic.twitter.com/DB6pP0AhzB|sandi janji ambil gaji prabowo abdi| sandi janji ambil gaji prabowo mengabdi|kesejahteraan
1891|ekonomi|gaji|netral|Menang Pilpres 2019, Prabowo-Sandi Janji Tak Ambil Gaji  #17AprilPrabowoPresidenRI https://bisnis.tempo.co/read/1195559/menang-pilpres-2019-prabowo-sandi-janji-tak-ambil-gaji?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvritÂ â€¦|menang pilpres 2019 prabowo sandi janji ambil gaji| menang pilpres prabowosandi janji ambil gaji|ekonomi
1892|ekonomi|ekonomi|negatif|Prabowo bahas ekonomi negara ehh Si Jae malah bahas mobel lejen Suka sedih akutu ): #TusukPrabowoSandi|prabowo bahas ekonomi negara jae bahas mobel lejen suka sedih akutu| prabowo bahas ekonomi negara ehh jae bahas mobel lejen suka sedih akutu|lapangan kerja
1893|ekonomi|gaji|negatif|"Exactly the same, keluargaku juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi. Sesungguhnya mereka cuma memikirkan diri sendiri dan hidup mereka, tanpa memikirkan bahwa di Indonesia bukan cuma ada pns. Lalu memakai kata kata ""rakyat Indonesia""."|exactly same keluarga bilang gaji gak naikin pns jokowi sesunguhnya pikir hidup pikir indonesia pns pakai rakyat indonesia| exactly same keluargaku bilang gaji naikin pns jokowi sesungguhnya memikirkan hidup memikirkan indonesia pns memakai rakyat indonesia|ekonomi
1894|ekonomi|ekonomi|negatif|Perekonomian hancur gara2 presiden2 terdahulu bukan salah pak pak @jokowi #PrabowoSalahkanSBY pic.twitter.com/VIk1bqUmVb|ekonomi hancur gara presiden salah| perekonomian hancur gara presiden salah|kesejahteraan
1896|ekonomi|ekonomi|positif|Jika negara dipimpin oleh orang yg ahli Strategi Pertahanan Militer bersanding dengan Ahli Ekonomi, INSYA ALLAH....akan terwujud Negara yang Berdaulat, Adil dan Makmur. #17April2019PeoplePower #PrabowoSandiPresiden #2019GantiPresiden|negara pimpin orang ahli strategi tahan militer sanding ahli ekonomi insya alah wujud negara daulat adil makmur| negara dipimpin orang ahli strategi pertahanan militer bersanding ahli ekonomi insya allah terwujud negara berdaulat adil makmur|ekonomi
1897|ekonomi|ekonomi|negatif|"Pantesan dia bilang ""DIA GAMAU AMBIL GAJINYA"" TERNYATA BUAT LUNASIN INI  TOE MA AMANG BAGAK DO HATAMI,ASA UNANG TERSAKITI RAKYAT NA MAMILLIT HO  SALAM WARAS MA SIAN AU JOKOWI 2 PERIODE  https://www.facebook.com/100008022408138/posts/2323942561216468/Â â€¦"|pantesan bilang gamau ambil gaji lunasin toe ma amang bagak do hatami asa unang sakit rakyat mamilit ho salam waras ma sian au jokowi 2 periode| pantesan bilang gamau ambil gajinya lunasin toe ma amang bagak hatami asa unang tersakiti rakyat mamillit ho salam waras ma sian au jokowi periode|ekonomi
1901|ekonomi|ekonomi|negatif|"Min...blgin pakde mu, makany baca buku yg bermanfaat.....jgn main game mobile legend aja... ga geli lu smalam denger dia ngasih "" kuliah "" ekonomi makro ngasal? ðŸ˜‚"|blgin pakde makany baca buku bermanfat main game mobile legend ga geli smalam denger ngasih kuliah ekonomi makro ngasal| blgin makany baca buku bermanfaat main game mobile legend geli smalam denger ngasih kuliah ekonomi makro ngasal|ekonomi
1902|ekonomi|pertumbuhan|negatif|Selama 4,5 tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri2 ekonomi terutama sri muliani...mestinya tanya menteri2 kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan...tapi pertumbuhan hanya 5% ?? Saya bisa jawab..  https://twitter.com/detikcom/status/1117106705337409538Â â€¦|4 5 jokowi persiden tekan keras menteri ekonomi sri muliani mesti menteri bangun infrastruktur triliun uang benam tumbuh 5| jokowi persiden tekanan keras menteri ekonomi sri muliani mestinya menteri pembangunan infrastruktur triliunan uang dibenamkan pertumbuhan|lapangan kerja
1907|ekonomi|ekonomi|negatif|Anak kecanduan game kok yg disalahin pemerintah. Yg salah hrsny siapa hayoo? Konteks Pak Jokowi bukan kecanduan game. Tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya. Harusnya walaupun udah emak2 pemahaman konteks n wawasannya tetep dijaga ya Bu..|anak candu game disalahin perintah salah hrsny konteks jokowi candu game majuin ekonomi skr buanyak banget alternatif bidang usaha udah emak paham konteks n wawasanya tetep jaga| anak kecanduan game disalahin pemerintah salah hrsny hayoo konteks jokowi kecanduan game majuin ekonomi skr buanyaakk banget alternatif bidang usahanya emak pemahaman konteks n wawasannya tetep dijaga|ekonomi
1911|ekonomi|gaji|netral|Di Dunia cuma ada 5 yg tidak di gaji jadi kepala negara, dan yg ke 6 Prabowo-Sandi... #TusukPrabowoSandi|dunia 5 gaji kepala negara 6 prabowo sandi| dunia gaji kepala negara prabowosandi|kesejahteraan
1914|ekonomi|ekonomi|netral|Ekonomi makro dan mikro jokowi  pic.twitter.com/WwMldV566C|ekonomi makro mikro jokowi| ekonomi makro mikro jokowi|ekonomi
1915|ekonomi|ekonomi|netral|Prabowo Sebut Ekonomi Indonesia Salah Arah Kesalahan PresidenÂ Terdahulu  https://nawacitapost.com/prabowo-sebut-ekonomi-indonesia-salah-arah-kesalahan-presiden-terdahulu/Â â€¦ pic.twitter.com/BvGQiLiDvt|prabowo ekonomi indonesia salah arah salah presiden| prabowo ekonomi indonesia salah arah kesalahan presiden|ekonomi
1917|ekonomi|ekonomi|negatif|Bagaimana menurut anda terkait pernyataan prabowo yg bilang Indonesia harus mencontoh perekonomian di china? Bagaimana analisis underwhat condition-nya? Terus empirical mechanism-nya bagaimana? Temporal location bagaiamana?Mohon dijawab ya siapa tau keluar pas uas wkwkwk|kait pernyatan prabowo bilang indonesia contoh ekonomi china analisis underwhat condition empirical mechanism temporal location bagaiamana mohon tau pas uas| terkait pernyataan prabowo bilang indonesia mencontoh perekonomian china analisis underwhat conditionnya empirical mechanismnya temporal location bagaiamana mohon tau pas uas|kesejahteraan
1918|ekonomi|ekonomi|negatif|Iya tuh,,,  Tp yg lucu cerita ekonomi,,, Makro dan mikro,,  eh pak prabowo gk ngertu blas,,, bang sandi ngerti tp yg di contohin tetep emak2 ,,,,,|iya lucu cerita ekonomi makro mikro prabowo ngertu blas bang sandi ngerti contohin tetep emak| iya lucu cerita ekonomi makro mikro prabowo ngertu blas sandi ngerti contohin tetep emak|ekonomi
1919|ekonomi|gaji|netral|Prabowo-sandi jika terpilih  gajinya tidak akan di ambil, tapi akan di sumbangkan ke kaum duafa|prabowo sandi pilih gaji ambil sumbang kaum duafa| prabowosandi teilih gajinya ambil sumbangkan kaum duafa|ekonomi
1920|ekonomi|harga|positif|kami para pemain Mobile Legend dan PUBG seindonesia mendukung penuh pak jokowi menjadi presiden e-sport, karena hanya bapak yang peduli pada nasib kami, mudah-mudahan harga diamond, UC, menjadi murah terjangkau oleh...  https://www.facebook.com/zusaronly/posts/10205800802456668Â â€¦|main mobile legend pubg indonesia dukung penuh jokowi presiden e sport peduli nasib mudah mudah harga diamond uc murah jangkau| pemain mobile legend pubg seindonesia mendukung penuh jokowi presiden esport peduli nasib mudahmudahan harga diamond uc murah terjangkau|ekonomi
1921|ekonomi|ekonomi|negatif|Om Wowo menyebut kesalahan arah ekonomi Indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya.  https://bit.ly/2DgcEp3Â   Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @saaebunglon|om wowo sebut salah arah ekonomi indonesia salah presiden presiden kacau| om wowo menyebut kesalahan arah ekonomi indonesia salah presidenpresiden kacau|ekonomi
1922|ekonomi|ekonomi|negatif|The real Duo plonga plongo, ngurus negara mau pake ekonomi mikro kelas rumah tangga. Makanya Mandala Airlines bangkrut, Pabrik kertas di Berau bangkrut juga|real duo plonga plongo ngurus negara pake ekonomi mikro kelas rumah tanga mandala airlines bangkrut pabrik kertas rau bangkrut| real duo plonga plongo ngurus negara pake ekonomi mikro kelas rumah tangga mandala airlines bangkrut pabrik kertas berau bangkrut|lapangan kerja
1924|ekonomi|ekonomi|positif|Jokowi Optimis Indonesia Masuk Empat Besar Ekonomi Dunia pada 2045 -  http://rumahberita.id/2019/04/jokowi-optimis-indonesia-masuk-empat-besar-ekonomi-dunia-pada-2045/Â â€¦ pic.twitter.com/7aL4pgAlRS|jokowi optimis indonesia masuk ekonomi dunia 2045| jokowi optimis indonesia masuk ekonomi dunia|lapangan kerja
1938|ekonomi|ekonomi|negatif|#PrabowoSalahkanSBY Pak @jokowi menjelaskan apa yang telah capres 02 paparkan dalam persoalan keuangan dan Investasi itu sangat membahayakan dan sangat di luar nalar, yang akan mengakibatkan Shock Ekonomi, tentunya kita tidak ingin hal itu terjadi,|capres 02 papar uang investasi bahaya nalar akibat shock ekonomi| capres paparkan keuangan investasi membahayakan nalar mengakibatkan shock ekonomi|lapangan kerja
1942|ekonomi|ekonomi|netral|Pak Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yg benar akibat ulah Presiden2 sebelum Pak @jokowi.   https://bit.ly/2PbAB5SÂ  Jokowi tidak bersalah. #PrabowoSalahkanSBY @jokowi tidak bersalah|wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden jokowi salah salah| wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden jokowi bersalah bersalah|lapangan kerja
1946|ekonomi|ekonomi|netral|Dalam debat, Om Wowo menilai kegagalan perekonomian saat ini bukan hanya menjadi tanggung jawab capres petahana @jokowi  Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @saaebunglon|debat om wowo nilai gagal ekonomi sat tangung capres tahana kacau| debat om wowo menilai kegagalan perekonomian tanggung capres petahana kacau|ekonomi
1952|ekonomi|ekonomi|netral|Harga tiket pesawat yang tinggi,telah mengurungkan banyak niat orang melakukan pencoblosan dimana terdaftar sebagai pemilih,artinya hak suara mereka hilang karena tidak mampu membeli tiket pesawat,sementara tidak bisa melalui jalan darat.@jokowi @BudiKaryaS @kemenhub151|harga tiket pesawat tingi urung niat orang coblos mana daftar pilih hak suara hilang beli tiket pesawat jalan darat| harga tiket pesawat mengurungkan niat orang pencoblosan dimana terdaftar pemilih hak suara hilang membeli tiket pesawat jalan darat|lapangan kerja
1955|ekonomi|ekonomi|negatif|Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk presiden sebelum @jokowi . Lah, ekonomi Indonesia masa Pak @jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY pic.twitter.com/0zS1dmjUly|wowo salah arah ekonomi akibat deindustrialisasi salah presiden ekonomi indonesia ngehoaks salah presiden| wowo kesalahan arah ekonomi mengakibatkan deindustrialisasi salah presiden ekonomi indonesia baikbaik ngehoaks menyalahkan presiden|lapangan kerja
1956|ekonomi|harga|negatif|bapak sumantri dari senayan curhat sama saya, jaman sebelum jokowi presiden, harga pajama drive cuma 50 ribu, sekarang jadi 80 ribu|sumantri senayan curhat jaman jokowi presiden harga pajama drive 50 ribu 80 ribu| sumantri senayan curhat jaman jokowi presiden harga pajama drive ribu ribu|lapangan kerja
1957|ekonomi|ekonomi|negatif|Pak Sandi, mohon dicatat Pak... keluhan saya Ponidibiar beso2 bapak bisa sampaikan di pidato atau mana2.. saya mengeluh di rejim ini Harga @ROLEX kok naik naik terus, dan persediannya utk type2 tertentu kok kosong trus pak.. dengarkan keluhan Pak Ponidi dan temen2 seIndonesia|sandi mohon catat keluh ponidibiar beso pidato keluh rejim harga sedia utk type kosong trus dengar keluh ponidi temen indonesia| sandi mohon dicatat keluhan ponidibiar beso pidato mengeluh rejim harga persediannya type kosong trus dengarkan keluhan ponidi temen seindonesia|ekonomi
1958|ekonomi|ekonomi|netral|Ternyata Ini Kelemahan Prabowo dan Sandi, Tak Disangka - Warta Ekonomi  https://www.wartaekonomi.co.id/read223663/ternyata-ini-kelemahan-prabowo-dan-sandi-tak-disangka.htmlÂ â€¦|lemah prabowo sandi sangka warta ekonomi| kelemahan prabowo sandi disangka warta ekonomi|lapangan kerja
1960|ekonomi|harga|negatif|@Ferdinand_Haean kami iba SBY tidak di hargai oleh prabowo..kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama 10 tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini..tak akan ada anak buah yg tidak marah jika bosny|iba sby harga prabowo rakyat harga beliau pimpin bangsa 10 laku bangsa anak buah marah bos hina| haean iba sby hargai prabowo rakyat menghargai beliau memimpin bangsa lakukan bangsa anak buah marah bosny|kesejahteraan
1961|ekonomi|ekonomi|netral|Pengusaha Puji Kinerja Ekonomi di Era Jokowi #01IndonesiaMaju #KerjaNyataJokowi https://economy.okezone.com/read/2019/04/11/320/2042231/pengusaha-puji-kinerja-ekonomi-di-era-jokowiÂ â€¦|usaha puji kerja ekonomi era jokowi| pengusaha puji kinerja ekonomi era jokowi|lapangan kerja
1962|ekonomi|ekonomi|netral|Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yang benar akibat ulah Presiden2 sebelum Pak @jokowi.  https://bit.ly/2PbAB5SÂ  #PrabowoSalahkanSBY|wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden| wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden|lapangan kerja
1963|ekonomi|ekonomi|negatif|Gaji kecil gadiambil tp tunjangan milyaran/bln diambil kan MUNAFIK Jd Pres bisa KKN Monopoli Markup u lunasin utng Petusahaan Wo rugi 14T uno saratoga rugi 6T Urus Perusahaan sj rugi ntar urus Neg Punah #02menangRadikalOrbaAsengBerkuasa #WoWinPANCASiLAvsKilafahWAR #WoWinIndPunah pic.twitter.com/S0mpVULJDE|gaji gadiambil tunjang milyaran bln ambil munafik pres monopoli markup lunasin utng petusahan wo rugi uno saratoga rugi urus usah rugi urus neg punah| gaji gadiambil tunjangan milyaran bln diambil munafik pres kkn monopoli markup lunasin utng petusahaan wo rugi uno saratoga rugi urus perusahaan rugi urus neg punah|kesejahteraan
1964|ekonomi|gaji|positif|Sudah terbukti di wagub DKI gaji gak diambil..... Emang debat jualan bakso anaknya diangkat...... Saham games juga diangkat. Emang rakyat kenyang main games.... Kocak betul kelas presiden|bukti wagub dki gaji gak ambil emang debat jual bakso anak angkat saham games angkat emang rakyat kenyang main games kocak kelas presiden| terbukti wagub dki gaji diambil emang debat jualan bakso anaknya diangkat saham games diangkat emang rakyat kenyang main games kocak kelas presiden|ekonomi
1966|ekonomi|ekonomi|negatif|Jdi bung @RachlanNashidik , ekonomi indonesia hancur itu ulah SBY ya, bkn Jokowi. SBY dua periode tdk mampu mmbuat rakyat sejahtera.. Ekonomi bobrok...itu kata pk Prabowo yg dismpaiknnya penuh semgat. #jgnpilihdemokrat|jdi ekonomi indonesia hancur ulah sby bkn jokowi sby periode mbuat rakyat sejahtera ekonomi bobrok pk prabowo dismpaiknya penuh semgat| jdi ekonomi indonesia hancur ulah sby jokowi sby periode mmbuat rakyat sejahtera ekonomi bobrok pk prabowo dismpaiknnya penuh semgat|lapangan kerja
1969|ekonomi|ekonomi|netral|Ketua TKN @jokowi @KHMarufAmin_ Erick Thohir, menyayangkan pernyataan calon oposisi Om Wowo yang menyalahkan para presiden sebelum Jokowi soal perekonomian negara.  Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @saaebunglon|ketua tkn erick thohir sayang pernyatan calon oposisi om wowo salah presiden jokowi ekonomi negara kacau| ketua tkn erick thohir menyayangkan pernyataan calon oposisi om wowo menyalahkan presiden jokowi perekonomian negara kacau|ekonomi
1970|ekonomi|ekonomi|positif|Gaji prabowo dan sandi akan disumbangkan... Inilah pemimpin  #2019GantiPresiden|gaji prabowo sandi sumbang pimpin| gaji prabowo sandi disumbangkan pemimpin|kesejahteraan
1971|ekonomi|harga|negatif|Ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap SBY itu pertanda SBY sdh tidak di hargai oleh kadernya dan marwah Partai Demokrat jatuh tersungkur dan mencederai perjuangan demokrat  https://twitter.com/SalmaBrecht/status/1117124674020753408Â â€¦|tingi partai demokrat terima kenyat hinan prabowo sby tanda sby harga kader marwah partai demokrat jatuh sungkur cedera juang demokrat| petinggi partai demokrat menerima kenyataan hinaan prabowo sby pertanda sby hargai kadernya marwah partai demokrat jatuh tersungkur mencederai perjuangan demokrat|kesejahteraan
1972|ekonomi|ekonomi|netral|Jokowi-Prabowo Takut Blunder, Masalah Ekonomi Tak Terkupas #DebatPilpres2019 #DebatTerakhirPilpres2019 http://cnn.id/386178?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedÂ â€¦|jokowi prabowo takut blunder ekonomi kupas| jokowiprabowo takut blunder ekonomi terkupas|ekonomi
1973|ekonomi|pertumbuhan|positif|Sy paham maksuf pak @prabowo  Dia tdk bermaksud untuk serang pak @SBYudhoyono  Dia hny menyampaikan bhw strategi ekonominya hrs dirubah dr sistem lama . Masa sby pertumbuhan bagus itu lbh diaebabkan sby py posisi kuat secara politik sehingga keepmimpinannya masih efektif n stabil|paham maksuf serang strategi ekonomi rubah sistem sby tumbuh bagus lbh diaebabkan sby py posisi kuat politik sehinga kepmimpinanya efektif n stabil| paham maksuf serang strategi ekonominya dirubah sistem sby pertumbuhan bagus lbh diaebabkan sby py posisi kuat politik keepmimpinannya efektif n stabil|ekonomi
