id|sentimen|clean_tweet
2084|positif|Pengakuan yg jujur bahwa sembako mahal sehingga perlu kartu Karena permintaan terhadap kartu meningkat maka sesuai hukum supply dan demand harga kartu pun akan naik dan perlu diciptakan kartu baru begitu seterusnya
2085|netral|Kalau ada kasus 1 dr 3 anak di ibukota tidak sarapan probabilitasnya 1 Kelg nya tidak mentradisikan sarapan 2 Kelg kurang mampu dan itu menjadi tggjwb Gub DKI 3 Persoalan ekonomi bangsa 4 Lainnya
2086|positif|Lah jawab dong Kan ada pertanyaan tuh di atas Ada data Coba jelaskan pake analisis ilmu ekonomi Gitu Maaf ya debatnya jokowi mah selalu ada data Bisa bedain kemakan hoax sma based on data Jgn2 di lo data itu hoax dan hoax itu data Haha menarik
2087|positif|Bu Regina kudhu pilih jokowi nih uda dibantuin jelasin soal makroekonomi
2088|netral|Ardy merespon pernyataan yang dilontarkan capres 02 saat berdebat soal kondisi ekonomi Indonesia yang dinilainya slah Bowo mengaku tdk menyalahkan Jokowi ini merupakan salah semua pihak termasuk kesalahan presiden sebelum Jokowi
2089|positif|Doyan amat bang sandi bodohi org Gak usah minta simpati buktikan dengan kerja nyata saja makanya pak Jokowi favorit Gak ada artinya gak ambil gaji dengan potensi kebocoran di tangan anda
2090|negatif|gaji pres hanya cukup unt beli tusuk gigi buat prabowo
2091|negatif|Pa autokritik bapaknya saja lama jadi mentri ekonomi Dikira cuma SBY yang jadi presiden
2092|netral|Info Nih PS bilang didebat keadaan ekonomi Indonesia saat ini bukan salah tp salah pemimpin2 terdahulu Jd utk penggemar 02 jangan salahkan Jokowi lagi ya
2093|positif|Diharapkan karyawan meniru seperti prabowo dan sandi untuk tdk mengambil gaji sepeserpun
2094|negatif|Sindiran prabowo kepada petahana yang tidak bisa memperbaiki ekonomi negeri ini
2095|netral|Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlh salah semua pihak Termasuk presiden presiden sebelum Jokowi Lah ekonomi Indonesia masa Pak Jokowi baik baik aja tuh Malah ngehoaks dengan menyalahkan Presiden terdahulu
2096|netral|Terpilih jadi Presiden Wapres Prabowo Sandi Berjanji Akan Berikan Gajinya bagi Kaum Miskin Yatim Dhuafa pic twitter com 796gpNykaN
2097|negatif|Info Nih Ketika paslon 01 bahas ekonomi makro scr global paslon 02 jawabnya sprti anak bayi yg nggak ngerti apa2 Hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan
2098|negatif|Yg kami butuhkan adalah harga sembako yg terjangkau bukam game mobile legend yg membuat anak2 kami malas beljar
2099|negatif|Tanda2 ketololan seorang jokowi makin nampak Wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pake maen2 bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu planga plongo bikin malu bangsa
2100|netral|Penutup Sandi tak Ambil Gaji Prabowo Sindir Freeport
2101|netral|Tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini dan kalau kalian bener2 ngerti ekonomi bantah tu si ahli ekonom
2102|netral|Jokowi Tanya e Sport Mobile Legends ke Prabowo Sandi 02 Malah Jawab Turunkan Harga Rakyat Susah Tribun Timur
2103|positif|Gaji adalah hak bp ambil saja kenapa ga mau diambil Itu adalah hak bp prabowo dan pa sandiaga ambil aja ya pa kami ikhlas sekali lagi karena gaji itu hak bapa
2104|netral|Jokowi bangun bendungan2 ctk sawah tali air utk tingkatkan produk beras Bkn gagah2an Begini caranya kerja hrs bertahap saya akan bangun ekonomi segera dinikmati rakyat Enak aja spt balik tekapak tangan Memangnya punya lampu Aladin
2105|netral|Debat terakhir capres Sandiaga sebut referendum ekonomi Jokowi tidak mungkin langsung balikkan tangan pic twitter com oOv1Zwegn9
2106|positif|gaji prabowo sandi bakal buat kaum yatim dhuafa suda mantups w tps d
2107|netral|Capres dan Cawapres nomor urut 02 mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah Indonesia Kritikan itu justru ditujukan pada pemerintahan sebelumnya RI ID RI Amin pic twitter com 0vHHnNtgf6
2108|netral|gak tega nyalahin jokoei krn rezim jkw tdk kreatif hanya meneruskan yg lalu kt ekonom ekonomi kl hanya 5 gak perlu pemerintah
2109|netral|Jokowi Indonesia Akan Jadi Negara dengan Ekonomi Terkuat Ke 4
2110|negatif|Bohong kalau tidak mengambil gaji hanya demi sebuah ambisi politik
2112|netral|Pada Debat ke 5 Prabowo dinilai tidak hargai SBY Demokrat Walkout pic twitter com WPPmMs6d0y
2113|netral|Pemerintahan Jokowi fokus pada pertumbuhan ekonomi berkeadilan ANTARA News
2115|positif|01 sah 1 suara 17 April 2019 Jokowi Amin Harga Mati NKR I
2117|negatif|Ok bro Sist Ternyata pas debat Pa Pa Yai MA juga bertekad mengembangkan wisata halal ekonomi berbasis syariah tapi ada partai pendukungnya yg anti syariah Bagiamana ini
2118|negatif|Mereka bilang rela ga di gaji Ya jelas wong jadi presiden yg diincer bukan gaji Tapi proyek2nya dong
2119|positif|Kasian bgt liat Demokrat SBY yg dicuekin Prabowo pas debat jatah menteri g direken smp nyalahin SBY pas debat tp masih sok tegar ngedukung Cian deh koalisi yg tak dianggap tp masih bangga berasa punya harga diri
2120|positif|Program ekonomi prabowo sandi lbh konkret
2122|negatif|Saya tidak tahu yg mmrintahkan para personil berpangkat rendah itu untuk membuly UAS dan gatot Kasihan polisi cuma jadi alat pemuas nafsu politik jokowi Demi gaji dan jabatn
2123|negatif|Heran jg sih sekelas sandy gk bisa bedain omongan ttg mikro dan makro ekonomi terlihat gk kompeten jadinya
2125|netral|PS bolak balik menyinggung soal deindustrialisasi Meski begitu dia mengatakan tak ingin menyalahkan atas kondisi itu Dia berujar salah arahnya pmbangunan ekonomi Indonesia saat ini tak terlepas dr andil presiden sblum Jokowi
2126|positif|MasyaaAllah baru kali ini seumur2 saya ada kandidat capres cawapres yang berjanji di depan rakyat Indonesia TIDAK AKAN MENGAMBIL GAJINYA dan diserahkan kpd negara Subhanallah Bergetar hati saya sbg rakyat Indonesia
2127|positif|Pemimpin Karismatik prabowo sandiuno Tak akan ambil gaji selama jadi Presiden dan Wakil Presiden nanti Allah Subhanahu Wa Ta ala sudah begitu baik kepada saya dan Pak
2128|negatif|Ngebanggain e sport kalau rakyat miskin dan susah gk ada gunanya sembako mahal TDL naik pengangguran tinggi dll Fokus fundamental ekonomi lbih penting Makin yakin Tusuk Prabowo Sandi
2129|netral|Prabowo Sandi akan wakafkan seluruh gaji mereka sebagai presiden dan wakil presiden
2130|negatif|Dia import TKA Cina itu krn dia tidak kasihan sama rakyat sendiri byk pengangguran Lapangan kerja kasih ke org asing percuma banyak sarjana muda di Indonesia tapi banyak pengangguran Mungkin dia tidak menghina bangsa tapi tidak menghargai bangsa dan rakyatnya
2132|positif|Klarifikasi Itulah kebesaran beliau menghargai lawan debat
2133|negatif|Jokowi ga pernah bunuh org ga pernah nyulik ga pernah ngemplang gaji karyawan ga masuk Panama Pappers Ga pernah digampar ipar ga pernah ditinggal bini ga pernah disetir adiknya dia sendiri yg ngomong ya Mau ditambah Wkwkwk
2134|negatif|Gaji mah kecil tapi fasilitas dan tunjangan lain lain mah buat siape yg bener aje
2135|netral|Nggak kebalik tu ngetes soal ekonomi ke Sandi
2137|netral|Sesuai kata pak HT Pak Arah ekonomi negara memang harus kembali ke UUD45 harus ada protect tidak bisa di lepas secara bebas
2138|positif|Ekonomi saat Pak SBY itu baik sama baiknya seperti ekonomi 1997 Tapi kena dampak ekonomi global Indonesia langsung krismon Fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi
2139|positif|Walaupun Pak Prabowo bicara gak sesuai konteks mereka hanya melihat sosok prabowonya tidak mencerna apa yang dibicarakan padahal debat itu ada tema Ketika bahas e sport karena temanya perkembangan ekonomi digital Kalo mau debat tanpa tema di warkop aja bareng mang kohar
2141|positif|Subahanallah bgitu cintanya negeri ini sampai sampai dia gk akan trima gaji dan gajihnya mo diberikan kaum duafa dan fakir miskin allahu akbar allahu akbar allahu akbar
2142|negatif|Apa krn prabowo ngomong gitu trus pert Ekonomi mandek d 5 Atw krn prabowo juga impor terjadi saat panen raya
2145|positif|Program yang mantap amburadul pemungutan pajak event pemerintah juga harus dibenahi pemunguran pph pasal 23 pph final pph 21
2146|netral|Prabowo bicara kebangsaan dgn menekankan cinta tanah air cinta bangsa dan cinta negara Sandi fokus Ekonomi yg bermuara kepada cinta tanah air cinta bangsa dan cinta negara bisa di artikan NEW DWI TUNGGAL
2148|negatif|Ya saya percaya gajinya ga bakal diambil tapi keluarganya dapet proyekan semwa kek jaman pak harto v
2149|negatif|Sandi ngerti banget ekonomi mikro makro Prabowo juga Si jae bacaannya sinchan ipk di bawah 2 mana ngerti
2151|positif|Alhamdulillah sukses mudah3an ekonomi syariah semakin maju kedepannya
2153|negatif|Yg dibutuhkan seorang pemimpin itu bukan pencitraan gaji dihibahkan tapi kemampuan utk menhelola negara hal itu tdk ada dlm diri prabowo sandi
2154|netral|Bodo amat dengan masa depan generasi milineal toh kalau jadi lg cuma smpe 5 tahun kedepan yg penting industri game bisa berputar dan perekonomian meningkat RT
2155|netral|Iya paham kancah internasional Siapa yg liat satu arah Cuma menekankan fokusnya prabowo tuh bukan di e sport Beliau mempersilakan itu tp menegaskan hal vital pangan masalah petani dan nelayan yg hrs jd fokus krn salah satu dasar kemajuan ekonomi
2156|positif|Pak Prabowo Sandi udah tajir melintir gaji pres dan wapres receh buat beliau Beda ama jae dan gerombolan nya gaji di ambil impor di tambah fee impor di gasak juga tentunya Niat mengabdi tulus utk bangsa ini yg buat Prabowo Sandi tak terbendung
2162|positif|Setuju karena juga sudah diakui Pak kalau Rel ekonomi kita sudah benar dibawah pemerintahan pak pic twitter com gFNyubXTch
2169|negatif|Rakyat sedang sulit ekonominya lalu elu dengan dongoknya bertanya soal Mobile Legend mk Prabowo perlu mengembalikannnya pada konteks keWARASAN Pertanyaa lu salah njing
2174|netral|Jokowi mengatakan dalam 4 5 tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital Ada tiga hal pokok untuk mendukung ekonomi digital tersebut pic twitter com jm6fw7KJZ4
2175|negatif|Astgfrlhalzm sombongg bgt jokowi bru juga jd pemimpn gtu gimna dia bisa jilat jidat a sendirI hormari tuuuh orng tua hargai tuh anda itu bukn sp2 di banding beliau muuak gwa liat a
2182|positif|Walaupun usaha saya naik turun saya tidak memikirkan ekonomi melemah bagi saya tetap my president
2183|negatif|Baca lagi mas temanya PENGARUH GAME BAGI EKONOMI Bukan disambungin ke pertanian beda tema itu bosque
2186|negatif|Pertumbuhan ekonomi harus berkualitas tidak sekedar angka aja pak presidenku
2189|positif|yakin percaya kalo pak akan bisa memajukan ekonomi rakyat indonesia pengalaman beliau dalam hal ini tak perlu diragukan lagi
2190|netral|DEBAT PRESIDEN TERAKHIR Saat Closing Statement Bpk Prabowo bpk Sandiaga Uno beliau mengatakan jika sya dan pk Prabowo terpilih sy dn pk Prabowo tidak akan mengambil gaji sepeserpun dari gaji yg sy terima MasyaAllah pemimpin yg tdk mementingkan kpntingan pribadi
2192|negatif|Bayar dulu pajak pribadi atas harta yangbterbongkar di panama papers sok naikan tax ratio tarif yang ada aja gak bayar sok mau naikan org lain yang bayar diri sendiri ada di panama papers preeetttt
2195|negatif|Jokowi berpikir visi kedepan smentara lawan memiliki pemikiran mundur 50 thn kblkang tdk mau impor gk prioritas ekonomi digitl
2204|positif|Ya memang infrastructure itu bs dsbt tiang sebuah ekonomi tp percuma ibarat didalam sebuah wadah tapi wadah trsbt bocor karna sumber daya manusia yg kurang memadai maka kami prabowo sandi percaya bahwa harga telor gulung lebih murah ckckck
2205|negatif|Sok gak mau ambil gaji pantaslah buruhnya gak juga digaji
2206|negatif|Mabuk lu ya Ditanya apa jawab apa Gak menghargai hasil kerja Presiden sebelumnya bisanya menyalahkan orang lain Apa prestasinya sih
2209|positif|Cakep orang sebelah malah cari gaji
2211|negatif|Gaji ngak di ambil fee proyek jalan pak
2212|netral|Pakde ngepush gaji tinggi prabowo ngepush harga rendah Mau yg mana pic twitter com uhacwjUzP1
2216|positif|yang disampaikan pak prabowo itu persis seperti yg aku sampaikan kemarin memang perlu langkah fundamental utk memperbaiki sistem ekonomi kapitalis yg sudah sangat merusak yg dilakukan presiden2 sebelumnya cc hilmi02
2227|positif|Prabowo dan Sandi komit gajinya tidak akan diambil serupiahpun mantap Allahu Akbar
2229|netral|soal ekonomi salah arah saat ini Ekonomi RI hanya menguntungkan kapitalis
2230|positif|Pasangan yg tdk KOMPAK Pak Jokowi Terlalu byk menonjolkan Pencitraan dan sikap itu menunjukan Kelemahannya Pak KMA semoga Anda Sabar Tabah tp jglh Harga diri Anda dan Wibawa Islam walau terlihat Hanya Sbg Pelengkap
2232|netral|Yang disayangkan oleh prabowo adalah presiden presiden setelah pak harto ga memperbaiki fundamental ekonomi ini sampai ke pak Jokowi
2234|positif|Pak prabowo dan pak sandi lebih mengerti dan memahami masalah ekonomi di negeri ini dan tau solusinya makin mantao aja untuk prabowo sandi
2235|negatif|mas industri eSports itu udh billion dollars skrg dampaknya besar buat ekonomi km keluar dong dr goa gak junjungan gak pendukung katrok semua
2236|positif|Perasaan dari jaman londo petani itu ya mandiri dech Cuma saat ini yg aku rasakan parit2 sawahku dirapiin irigasinya dan lumayan ada bantuan benih padi Trus kl traktor kok sampai 300jt kok mahal poll Bisa belipun ya sayang kl yg harga 20jtan aja udah bisa buat kerja
2241|positif|Benar sekali Ri Pak Prabowo berani mengkritik presiden sebelumnya yg katanya salah kelola perekonomian bkn salah Pak Jokowi jd lanjutkan 2 periode
2246|positif|Berarti perekonomian masyarakat kecil jadi lebih bagus dl jajan di warung kecil sekarang jajan di restoran atau mall yg rame skr jaman udah modern jajan di warung kecil 25rb di mall pake gopay 20rb nikmatnya lebih baik Salah presiden atau salah pelaku usaha
2252|positif|Menurut saya ini sindiran pak prabowo kpd presiden saat ini Fakta menunjukan di era Pak SBY pertumbuhan ekonomi baik GDP naik APBN naik dan Hukum adil Sudah yakin presiden saat ini nggak pernah mau disalahkan Jika mungkin menyalahkan penjajah kenapa belanda bukan inggris
2254|positif|Secara ke Ilmuan sudah keliatan Pak Jkw lebih menguasai Ilmu ekonomi daripada Pak PS akui saja gak Usah malu malu Pak PS aja mengakui carut marut ekonomi kita karena presiden sebelum Pak Jkw pic twitter com EjMeUNzw1q
2255|positif|Coba deh pahami lg pertanyaannya yang ditanya pak jokowi bkn kesejahteraannya developer melainkan cr bagaimana mengembangkan esport itu sendiri agar dapat menjadi ekonomi digital yg dapat menyejahterakan bangsa ini pertanyaan lbh cocok ke infrastruktur for kemajuan game industry
2258|positif|Siapapun presidennya nanti menurutku jokowi tetap berjasa sama indonesia 5 tahun ini jokowi ga tidur ko Kalian cukup hargai beliau walaupun kalian ga mendukung beliau utk jd pemimpin
2260|negatif|Mendingan prabowo gaji nya ga di ambil dan di sumbangin lah si jokowi kampanye aja nebeng pasilitas duit rakyat wkwkwkw mobil dinas dipake tempat kaos ampe penuh meluber tuh kaos kasian mobilnya duuh
2292|negatif|Ketika PRABOWO bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya Saya melihat wajah langsung kecut
2347|negatif|Tapi berakhir dgn kehancuran ekonomi dan kerusuhan sosial kok bisa
2662|negatif|Jadi cuma bisa kerja ART dan pengin gaji besar pergi ke Arab aja bu Males lah yg beginian
2665|negatif|yaelaaah GAJI PRESIDEN WAKIL PRESIDEN sik tidak seberapah dibanding planning mauk NGEMBAT APBN nya pake MARKUP PROYEK TRILIYUNAN yg sudah DISIAPIN si PRABOWO ma SANDI
2666|netral|Bung Bowo menyebut kesalahan arah ekonomi Indonesia tidak semata salah Jokowi tetapi juga presiden presiden sebelumnya Makanya Coblos 01 SAJA
2668|netral|Kata Wowo pakar kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak Termasuk presiden sebelum Lah Malah ngehoaks dengan menyalahkan Presiden terdahulu
2669|positif|kejar jabatan demi apa di gaji aja nolak
2670|positif|Kenapa diangkat tema esport game Mobile legends Jokowi tahu potensi suara di kalangan gamers sangat besar Dan potensi ekonomi di dalamnya sangat besar 02 kalah set
2671|positif|Ini yg di gembar gembor si jae ekonomi meroket Yaa Allah selamatkan lah saudara kami agar memilih pemimpin yang akan membawa perubahan Bersama Prabowo Sandi indoneaia Adil dan Makmur
2673|negatif|Untung bpk jokowi bahas mobile legend semoga dgn diperhatikannya game mobile legend rakyat bisa makin Makmur Harga bahan pokok jd terjangkau pokok e hidup Mobile Legend Kelas pertanyaan presiden seputar mobile legend
2883|negatif|Prabowo Kekayaan Indonesia dikiasai oleh 1 Elite Dan dengan bangga nya dia mengakui hal yang selama ini dia koar2kan yg dia anggap merusak ekonomi kekayaan negara Harusnya malu woi Atau emang udah gapunya mau Auto hancur bangsa ini
3132|negatif|Prabowo bilang contohlah Tiongkok Tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun Pondasinya dibangun dalam beberapa dekade Jelas kan semua kehancuran bangsa ini karena Soeharto yang Prabowo puja dan ingin dihidupkan kembali pic twitter com IXwUYZTUsp
3383|negatif|Benarkan Prabowo saja akui president terdahulu tdk lbh baik justru biang dari kehancuran ekonomi datangnya dr yg terdahulu Gitu kok mau ganti president
3490|negatif|Wkwkwk Poin terahir dalam depat ini Kehancuran ekonomi kata PRABOWO bukan kesalahan JOKOWI tapi kesalahan SBY
3740|negatif|Wkwkwk Ketika PRABOWO bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya Kulihat wajah langsung kecut
3843|positif|Setuju fondasi ekonomi dulu diperkuat baru bicara yang lain lain kalau ekonomi lemah percuma cuma bisa mimpi tanpa bisa direalisasikan good point and by the way superb closing statement by and
3844|positif|GAJI akan dikasih semua ke fakir miskin om keren kan
3846|netral|Program ekonomi Pak Jokowi ini berpihak pada masyarakat sehingga kemiskinan bisa diatasi
3847|positif|hatihati pak prabowo dan pak sandi komitmen bapak bapak untuk tidak mengambil gaji serupiah pun saya ingat dengan sangat jelas lho heheheheheh
3848|netral|Kata bang Sandi kalau mau harga bahan pokok murah ya TPS Tusuk Prabowo Sandi Kalau mau gak kangen kangen an member lagi ya Tusut Mashook gak
3849|netral|Yakiinn tuu ngga ada nunggak pajaknya yaw
3854|netral|Perlu kita ingat bahwa dasar negara kita Pancasila NKRI Bhinneka Tunggal Ika UUD 1945 sudah final harga mati dan tidak bisa diganggu gugat kata Jokowi
3858|negatif|Terlampau optimis jadi sombong takabur makanya beliau selalu optimis janji masalalu ngak tercapai optimis harga sawit anjlok optimis harga karet terjun optimis optimis pertumbuhan ekonomi 5 optimis
3859|netral|Pemerintahan Jokowi fokus pada pertumbuhan ekonomi berkeadilan
3860|positif|Kalimat penutup yang luarbiasa Jika nanti Prabowo Sandi menang terpilih menjadi Presiden dan Wakil Presiden maka tidak akan ambil gaji Maa syaa Allah
3861|positif|Salut sama Pak dgn tdk akan mengambil gaji 1 rupiahpun apabila diberi amanah jd presiden Rela berkorban jiwa raga dan harta utk NKRI Sdgkan bnyk sekali pejabat yg serakah hingga korupsi besar2an semangat
3862|negatif|OMG sudahlah ya e sport sebagai ekonomi kreatif itu bisa buka peluang buat banyak orang Sempit amat dah
3864|negatif|Prabowo Sandi janji ga ambil gajinya sbg presiden wakil presiden ya pasti berani lah kan ga mungkin jd presiden wakil krn ga kepilih ngelawak neh pic twitter com Iyj9J4suCc
3866|netral|Memimpin itu perlu ke ikhlasan Klo nyari gaji ya btul kerja Pilih Prabowo sandi Siap membela negri
3867|netral|Bintang debat kali ini menurut gua jokowi sama sandi Ya cucok sih bahasannya ekonomi dua nya sama pengusaha yekan
3870|positif|jokowi abis belajar makro nih bisa bisanya counterattack pake istilah ekonomi wkwkwk
3873|netral|Pernyataan penutup Debat ke V kami yakin kemajuan ekonomi kesejahteraan rakyat melalui upaya nyata dalam pembangun di bidang infrastrukur dan pembangunan SDM revormasi subtantif lebih dirasakan dalam tahun 2014
3874|negatif|Pak tolong jika bpk prabowo jadi presiden buat bangga dan kuat TNI masa Indonesia minciptakan kapal selam pertama coma menham yg resmikan ini presidennya ribuk meresmikan jln tol menghargai krn anak bangsa lebih berarti jln tol Miris melihat TNI sprt ini
3875|positif|Pertama dalam sejarah Capres dan Cawapres siap tak ambil gajinya dan akan menyerahkan kepada negara untuk disumbangkan kepada kaum dhuafa dan yatim piatu Luar biasa Rakyat yakin ke TPS Tusuk Prabowo Sandi 02
3877|positif|Nggak salah kok tanya e sport Gamer sekarang profesi anak muda bisa juga jg jd enterpreuner dgn membut game Orang yg berumur 40 thn pun masih main game di hp Bayangkan kalau banyak org main game karya anak Indonesia Jd ini jg peluang meningkatkan ekonomi
3878|positif|Infrakstruktur adalah bentuk keadilan sosial Pembangujan akan merata tdk cuma di kota2 besar saja Meningkatkan perekonomian di derah2 yg selama ininsukar terjangkau Menteri2 jokowi banyak yg hebat
3881|netral|Di era pemerintahan pakde jokowi infrastruktur2 terus dibangun untuk pertumbuhan ekonomi
3882|netral|Closing Statement Kyai Ma ruf optimis akan sukses dlm membangun ekonomi bangsa ini Jokowi positifisme pilpres akan membawa Indonesia ke puncak kejayaan Sandi mengemis suara Prabowo coba meraih simpati dg kembali menyerang dg senjata hoax pic twitter com zK7rKlFe13
3883|netral|Sementara menurut BUMN adalah benteng terakhir ekonomi di Indonesia dan melihat benteng itu goyah pic twitter com hNRhHmMNGn
3884|netral|BUMN kita adalah benteng terakhir ekonomi Indonesia Sekarang benteng benteng itu goyah Studi Bloomberg BEP penerbangan bisa untung Garuda baru bisa untung kalau penumpangnya 120 persen Berarti gak akan pernah bisa untung pic twitter com egHDgLWnFt
3885|positif|MasyaAllah Prabowo Sandi berjanji tidak akan mengambil sepeserpun gaji mereka jika terpilih
3886|positif|Insyaallah Prabowo Sandi bisa Mungkin ga keseluruhan utang akan terlunasi tapi yakin asset negara akan bisa kembali ke Indonesia kalau denger setiap perkataan Prabowo Ekonomi akan membaik kalau mendengar penjelasan Sandiaga Uno Insyaallah
3887|negatif|Bukan kagak ngerti Tapi fokusnya engga ke e sport Jadi jelasin dulu fokus pertanian Soalnya dari pertanian bisa loncat ke ekonomi e sport juga kan ada dapet duit dan ngasih duit Ujung2nya bisa dibilang nyambung kok
3889|positif|Ekonomi akan tumbuh dengan pemimpin pak jokowi pic twitter com ji4hFii1wW
3890|positif|Saya percaya bang sandi waktu jadi Wagub saja beliau tak ambil gaji beliau sumbangkan semua gajinya Maksud pak Prabowo jgn suka mengklaim hasil pemikiran ayo ide2 org lain
3892|positif|Penutup yang jos dari Prabowo Sandi ga akan menerima gaji dan akan menyumbangkannya untuk kaum dhuafa yg paling penting beliau bertekad menunaikan janjinya wis wayahe kita hari Rabu tanggal 17 April 2019 ke TPS Tusuk Prabowo Sandi utk Indonesia menang
3893|positif|Prabowo Sandi jika terpilih tidak ambil gaji Itu tanda bahwa mereka kerja untuk rakyat jika terpilih nanti
3895|negatif|Gw streaming IDN Times ada narsum yg ngejelasin ekonomi makro dan mikro Barusan aja dia bilang paslon yg sok jadi ahli ekonomi Petahana emg ngeles klo disinggung masalah ekonomi mikro
3897|negatif|Pokoknya kata PRABOWO kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya yaitu SBY
3898|netral|Nawacita di nilai sangat sukuses Diantaranya mewujudkan kemandirian ekonomi dengan menggerakkan sektor2 strategis ekonomi domestik Meningkatkan produktivitas rakyat daya saing di pasar internasional Sehingga Indonesia bisa maju
3899|positif|Presiden mana yg tidak mengambil gajinya coba keiklasan yang masya Allah banget Haqqul yakiin Tusuk Prabowo Sandi
3901|negatif|Lohh ekspor kitaaa terlalu banyakkk panen dari petani terbuang percuma kita negara agrari tp hampir full ekspor ituu yg bikin rugi petanii kasian petani susah payah tanam panen tp ga ada yg konsumsi trs knp jokowi ngmng fundamental ekonomi malah game gajelas akal sehatnya mana
3902|positif|Indonesia butuh perubahan pemimpin yang berani melihat Prabowo Sandi sangat cocok Bang sandi paham betul ekonomi Prabowo tegas berani karakter pemimpin dunia Indonesia harus kuat harus unjuk prestasi dunia
3903|netral|Industri kreatif itu bisa jadi salah satu cara rakyat keluar dari kemiskinan dan cari makan Salah satu industri kreatif ini contohnya e sport potensi ekonominua besar iniloh cmon man be wise
3904|negatif|Gini ya kalo 02 biarlah prabowo yg mikir rakyat kecil ekonomi mikro keamanan kalo sandi mikir teknologi pendidikan kasian kalo 01 dibebanin ke Joko semua pak maruf aja ngomong di debat tadi ngos ngosan masa disuruh kerja ini itu
3905|netral|Akuntabilitas Kenegarawan teruji dg menerimanya Saat Prabowo Salahkan Para Presiden Sebelum Jokowi soal Perekonomian Negara
3906|negatif|4 5 tahun ngajar makro ekonomi pak tapi ndak tau bener apa salah menang
3907|negatif|faktanya pertumbuhan ekonomi gak naik2
3908|positif|Asli ngakak Kalau pak jokowi tanya ekonomi digital
3909|positif|Program Tax Amnesty nya pun diakui dunia sebagai program yang bisa menyelamatkan ekonomi negara Duet Jokowi bu Sri Mulyani memang teopebegete
3910|netral|Ketka dibilang tidak mengerti ekonomi makro
3911|negatif|Menurut Sandy dia Dan Prabowo bersedia tidak digaji jika nanti terpilih emang rakyat tolol ya terang aja lu bedua udah tajir melintir
3913|positif|Sungguh mulia hatinya rela tdk mau ambil gaji sepeser pun kalo terpilih jadi presiden masih ada orang yg tdk memikirkan diri sendiri sedangkan siapa si yg tidak menerlukan didunia ini ada yg sampe rela melakukan apapun demi mendapatkan uang tp hati mu prabowo sandi berkata lain
3914|negatif|Ngerti ga istilah tadi makanya keluar dr kolam bro lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep bukan ideologinya makanya ada istilah belajar sampai ke negeri cina ah iq200 sekolam
3915|positif|MasyaAllah Hati mu mulia Jika kami terpilih menjadi presiden dan wakil presiden kami berdua tidak akan mengambil gaji 1 rupiah pun kami akan akan memberikan gaji kami kepada duafa dan untuk negara Prabowo Sandi Semakin mantap hati ini pada pilihan
3916|positif|kapal oleng Aku ingin begini aku ingin begitu ingin ini ingin itu banyak sekali Semua semua semua dapat dikabulkan Dapat dikabulkan dengan sumbangan ajaib Aku ingin harga murah petani sejahtera Hei oke oce jawabannya Prabowo Sandi Campaign 2019
3917|negatif|GAJI KAMI AKAN KAMI KEMBALIKAN KE NEGARA UTK YATIM DHUAFA Prabowo Sandi 1 ELIT YANG CINTA NEGARA DAN PATRIOTIK
3918|netral|Beberapa politikus Demokrat keluar ruangan debat terakhir pilpres 2019 atas pernyataan Prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah Indonesia Maju pic twitter com M8wXgZoCXy
3919|netral|Tidak mengambil gaji Resep yang sudah terbukti menang Gokil Tapi debat tidak akan mengubah pikiran yang sudah pro Jokowi atau pro Prabowo sih Tapi debat terakhir ini bisa mengubah pikiran para swing voters Siap siap aja 17 April Seru ini
3920|negatif|Padahal Sandi itu pengusaha Seharusnya paham perbedaan antara ekonomi mikro dan makro
3921|netral|Ingin punya pemimpin yang tidak menerima gaji sepeserpun Tusuk Prabowo Sandi
3923|positif|Subhanallah masya Allah hebat salutttt di debat akhir penutup 02 Prabowo Sandi kerennnn habissss gaji tdk diambil seluruh elemen sektor ekonomi dan sektor tenaga kerja dan seluruh pelaku ulama relawan dll diberikan anugrah menag telak 10 0
3924|netral|Statement kalau Pak Prabowo dan Pak Sandi gak akan mengambil gaji sepeserpun semuanya akan digunakan untuk kepentingan rakyat
3925|positif|Sandi mempesona cerdas dalam pemaparan dan sukses sebagai pelaku bisnis Insyaallah ekonomi di bawah akan membaik
